TICKER,YEAR,ASSETS,LIABILITIES,EQUITY,REVENUE,EXPENSES,NET_INCOME,OPERATING_CF,INVESTING_CF,FINANCING_CF,FREE_CF,NET_MARGIN,ROA,ROE,DEBT_EQUITY
SLHN.SW,2021,238846000000.0000,229413000000.0000,9314000000.0000,22115000000.0000,20868000000.0000,1247000000.000000,,-192000000.000000,-634000000.000000,207000000.00000,0.056,0.005,0.134,24.631
SLHN.SW,2022,213440000000.0000,204232000000.0000,9088000000.0000,6118000000.0000,4936000000.0000,1182000000.000000,,29000000.000000,-1135000000.000000,903000000.00000,0.193,0.006,0.130,22.473
SLHN.SW,2023,213445000000.0000,205146000000.0000,8174000000.0000,13610000000.0000,12527000000.0000,1083000000.000000,,-111000000.000000,-1430000000.000000,772000000.00000,0.080,0.005,0.132,25.097
SLHN.SW,2024,218933000000.0000,211265000000.0000,7520000000.0000,14429000000.0000,13215000000.0000,1214000000.000000,,-465000000.000000,-580000000.000000,56000000.00000,0.084,0.006,0.161,28.094
SLR.MC,2021,1042752000.0000,795397000.0000,247355000.0000,95070000.0000,47035000.0000,48035000.000000,94015000.00000,-195259000.000000,172787000.000000,-101244000.00000,0.505,0.046,0.194,3.216
SLR.MC,2022,1426958000.0000,1082230000.0000,343288000.0000,139281000.0000,49233000.0000,90048000.000000,118653000.00000,-331469000.000000,210622000.000000,-212816000.00000,0.647,0.063,0.262,3.153
SLR.MC,2023,1648922000.0000,1124804000.0000,522918000.0000,191322000.0000,83808000.0000,107514000.000000,98082000.00000,-328608000.000000,157163000.000000,-230526000.00000,0.562,0.065,0.206,2.151
SLR.MC,2024,1968642000.0000,1350806000.0000,613886000.0000,176906000.0000,88292000.0000,88614000.000000,115319000.00000,-187385000.000000,49122000.000000,-72066000.00000,0.501,0.045,0.144,2.200
SMIN.L,2021,5337000000.0000,2914000000.0000,2402000000.0000,2406000000.0000,2122000000.0000,284000000.000000,535000000.00000,-205000000.000000,-239000000.000000,418000000.00000,0.118,0.053,0.118,1.213
SMIN.L,2022,5223000000.0000,2502000000.0000,2699000000.0000,2566000000.0000,1533000000.0000,1033000000.000000,279000000.00000,1246000000.000000,-985000000.000000,191000000.00000,0.403,0.198,0.383,0.927
SMIN.L,2023,4381000000.0000,1975000000.0000,2384000000.0000,3037000000.0000,2806000000.0000,231000000.000000,293000000.00000,-108000000.000000,-945000000.000000,212000000.00000,0.076,0.053,0.097,0.828
SMIN.L,2024,4232000000.0000,1980000000.0000,2230000000.0000,3132000000.0000,2882000000.0000,250000000.000000,418000000.00000,39000000.000000,-269000000.000000,332000000.00000,0.080,0.059,0.112,0.888
SMT.L,2021,,,,,,,,,,,,,,
SMT.L,2022,16912573000.0000,2156574000.0000,14755999000.0000,-2535620000.0000,8729000.0000,-2544349000.000000,-85906000.00000,-1034646000.000000,1129127000.000000,-85906000.00000,1.003,-0.150,-0.172,0.146
SMT.L,2023,13346574000.0000,1848574000.0000,11498000000.0000,-2912533000.0000,9605000.0000,-2922138000.000000,-63477000.00000,731027000.000000,-732948000.000000,-63477000.00000,1.003,-0.219,-0.254,0.161
SMT.L,2024,14508672000.0000,1878858000.0000,12629814000.0000,1377354000.0000,11391000.0000,1365963000.000000,-62390000.00000,337204000.000000,-332835000.000000,-62390000.00000,0.992,0.094,0.108,0.149
SN.L,2021,10920000000.0000,5352000000.0000,5568000000.0000,5212000000.0000,4688000000.0000,524000000.000000,877000000.00000,-691000000.000000,-645000000.000000,469000000.00000,0.101,0.048,0.094,0.961
SN.L,2022,9966000000.0000,4707000000.0000,5259000000.0000,5215000000.0000,4992000000.0000,223000000.000000,468000000.00000,-472000000.000000,-926000000.000000,110000000.00000,0.043,0.022,0.042,0.895
SN.L,2023,9987000000.0000,4770000000.0000,5217000000.0000,5549000000.0000,5286000000.0000,263000000.000000,608000000.00000,-448000000.000000,-200000000.000000,181000000.00000,0.047,0.026,0.050,0.914
SN.L,2024,10354000000.0000,5089000000.0000,5265000000.0000,5810000000.0000,5398000000.0000,412000000.000000,987000000.00000,-569000000.000000,-86000000.000000,606000000.00000,0.071,0.040,0.078,0.967
SOON.SW,2021,,,,,,,,,,,,,,
SOON.SW,2022,5588200000.0000,3155400000.0000,2410500000.0000,3363900000.0000,2714900000.0000,649000000.000000,941100000.00000,-705900000.000000,-1392400000.000000,834500000.00000,0.193,0.116,0.269,1.309
SOON.SW,2023,5552500000.0000,3321200000.0000,2212400000.0000,3738400000.0000,3090900000.0000,647500000.000000,783900000.00000,-428300000.000000,-545200000.000000,629600000.00000,0.173,0.117,0.293,1.501
SOON.SW,2024,5791800000.0000,3300500000.0000,2470400000.0000,3626900000.0000,3025900000.0000,601000000.000000,753300000.00000,-234000000.000000,-415300000.000000,624700000.00000,0.166,0.104,0.243,1.336
SPM.MI,2021,11542000000.0000,11191000000.0000,326000000.0000,6529000000.0000,8996000000.0000,-2467000000.000000,90000000.00000,-490000000.000000,331000000.000000,-156000000.00000,-0.378,-0.214,-7.567,34.328
SPM.MI,2022,12397000000.0000,10311000000.0000,2068000000.0000,9987000000.0000,10196000000.0000,-209000000.000000,-477000000.00000,5000000.000000,871000000.000000,-1000000000.00000,-0.021,-0.017,-0.101,4.986
SPM.MI,2023,12865000000.0000,10469000000.0000,2394000000.0000,11883000000.0000,11704000000.0000,179000000.000000,586000000.00000,-175000000.000000,-282000000.000000,104000000.00000,0.015,0.014,0.075,4.373
SPM.MI,2024,14519000000.0000,11995000000.0000,2524000000.0000,14549000000.0000,14243000000.0000,306000000.000000,1061000000.00000,-542000000.000000,-544000000.000000,724000000.00000,0.021,0.021,0.121,4.752
SPX.L,2021,1863200000.0000,853200000.0000,1009000000.0000,1344500000.0000,1109900000.0000,234600000.000000,273400000.00000,-58700000.000000,-213300000.000000,209300000.00000,0.174,0.126,0.233,0.846
SPX.L,2022,2784900000.0000,1615100000.0000,1169000000.0000,1610600000.0000,1385900000.0000,224700000.000000,241100000.00000,-571000000.000000,346700000.000000,123600000.00000,0.140,0.081,0.192,1.382
SPX.L,2023,2708400000.0000,1550700000.0000,1156900000.0000,1682600000.0000,1499000000.0000,183600000.000000,298600000.00000,-95700000.000000,-219200000.000000,193200000.00000,0.109,0.068,0.159,1.340
SPX.L,2024,2645000000.0000,1435800000.0000,1208800000.0000,1665200000.0000,1474000000.0000,191200000.000000,312800000.00000,-65300000.000000,-215000000.000000,220000000.00000,0.115,0.072,0.158,1.188
SREN.SW,2021,181567000000.0000,157889000000.0000,23568000000.0000,45935000000.0000,44498000000.0000,1437000000.000000,4104000000.00000,-2137000000.000000,-2100000000.000000,4104000000.00000,0.031,0.008,0.061,6.699
SREN.SW,2022,128796000000.0000,109873000000.0000,18812000000.0000,46043000000.0000,45571000000.0000,472000000.000000,2927000000.00000,-2338000000.000000,-1237000000.000000,2927000000.00000,0.010,0.004,0.025,5.841
SREN.SW,2023,133861000000.0000,111322000000.0000,22310000000.0000,43678000000.0000,40567000000.0000,3111000000.000000,4214000000.00000,-371000000.000000,-3346000000.000000,4214000000.00000,0.071,0.023,0.139,4.990
SREN.SW,2024,127229000000.0000,103989000000.0000,23106000000.0000,8725000000.0000,5484000000.0000,3241000000.000000,3130000000.00000,-407000000.000000,-2970000000.000000,3130000000.00000,0.371,0.025,0.140,4.501
SRG.MI,2021,27161000000.0000,19921000000.0000,7203000000.0000,3285000000.0000,1789000000.0000,1496000000.000000,1338000000.00000,-1678000000.000000,-1367000000.000000,94000000.00000,0.455,0.055,0.208,2.766
SRG.MI,2022,32393000000.0000,24869000000.0000,7468000000.0000,3496000000.0000,2825000000.0000,671000000.000000,4109000000.00000,-1368000000.000000,-2321000000.000000,2787000000.00000,0.192,0.021,0.090,3.330
SRG.MI,2023,33525000000.0000,25845000000.0000,7635000000.0000,4244000000.0000,3109000000.0000,1135000000.000000,-135000000.00000,-2231000000.000000,1991000000.000000,-1931000000.00000,0.267,0.034,0.149,3.385
SRG.MI,2024,35789000000.0000,26816000000.0000,8929000000.0000,3548000000.0000,2289000000.0000,1259000000.000000,1814000000.00000,-2681000000.000000,1291000000.000000,-1001000000.00000,0.355,0.035,0.141,3.003
SRT3.DE,2021,5697900000.0000,3977700000.0000,1260300000.0000,3449200000.0000,3130300000.0000,318900000.000000,873200000.00000,-569600000.000000,-172600000.000000,466000000.00000,0.092,0.056,0.253,3.156
SRT3.DE,2022,6977700000.0000,4318800000.0000,1989800000.0000,4174700000.0000,3496600000.0000,678100000.000000,734200000.00000,-1129900000.000000,209900000.000000,211600000.00000,0.162,0.097,0.341,2.170
SRT3.DE,2023,9745500000.0000,6987500000.0000,2067800000.0000,3395700000.0000,3190100000.0000,205600000.000000,853600000.00000,-2823300000.000000,2165700000.000000,293900000.00000,0.061,0.021,0.099,3.379
SRT3.DE,2024,10103000000.0000,6205200000.0000,2764800000.0000,3380700000.0000,3296700000.0000,84000000.000000,976200000.00000,-425800000.000000,-128300000.000000,566300000.00000,0.025,0.008,0.030,2.244
SSE.L,2021,,,,,,,,,,,,,,
SSE.L,2022,25755500000.0000,16586100000.0000,9128800000.0000,8697200000.0000,5670200000.0000,3027000000.000000,1627900000.00000,-744900000.000000,-1433900000.000000,172100000.00000,0.348,0.118,0.332,1.817
SSE.L,2023,27177100000.0000,16093900000.0000,10434100000.0000,12490700000.0000,12613700000.0000,-123000000.000000,1494000000.00000,-2964400000.000000,1312900000.000000,-322100000.00000,-0.010,-0.005,-0.012,1.542
SSE.L,2024,28270200000.0000,16467100000.0000,11248200000.0000,10457200000.0000,8746700000.0000,1710500000.000000,3860000000.00000,-2858300000.000000,-857600000.000000,1347500000.00000,0.164,0.061,0.152,1.464
STAN.L,2021,827818000000.0000,775182000000.0000,52265000000.0000,14632000000.0000,12317000000.0000,2315000000.000000,12218000000.00000,-8995000000.000000,265000000.000000,10877000000.00000,0.158,0.003,0.044,14.832
STAN.L,2022,819922000000.0000,769906000000.0000,49666000000.0000,16178000000.0000,13230000000.0000,2948000000.000000,28709000000.00000,-22576000000.000000,-772000000.000000,26778000000.00000,0.182,0.004,0.059,15.502
STAN.L,2023,822844000000.0000,772491000000.0000,49957000000.0000,17718000000.0000,14249000000.0000,3469000000.000000,-5562000000.00000,15811000000.000000,587000000.000000,-6845000000.00000,0.196,0.004,0.069,15.463
STAN.L,2024,849688000000.0000,798404000000.0000,50890000000.0000,19814000000.0000,15764000000.0000,4050000000.000000,-20489000000.00000,11453000000.000000,-6626000000.000000,-21898000000.00000,0.204,0.005,0.080,15.689
STJ.L,2021,155729900000.0000,154610700000.0000,1119200000.0000,17937900000.0000,17651200000.0000,286700000.000000,1429600000.00000,-25100000.000000,-231600000.000000,1407000000.00000,0.016,0.002,0.256,138.144
STJ.L,2022,151685500000.0000,150413700000.0000,1271600000.0000,-11922300000.0000,-12329100000.0000,406800000.000000,-790600000.00000,-30000000.000000,-580500000.000000,-810700000.00000,-0.034,0.003,0.320,118.287
STJ.L,2023,172293100000.0000,171309600000.0000,983400000.0000,18909900000.0000,18920000000.0000,-10100000.000000,18600000.00000,-35200000.000000,-209500000.000000,-3500000.00000,-0.001,0.000,-0.010,174.201
STJ.L,2024,194875100000.0000,193602100000.0000,1273100000.0000,25855600000.0000,25457200000.0000,398400000.000000,-655700000.00000,-17000000.000000,132300000.000000,-664400000.00000,0.015,0.002,0.313,152.071
STLAM.MI,2021,171766000000.0000,115459000000.0000,55907000000.0000,149419000000.0000,135219000000.0000,14200000000.000000,18646000000.00000,8674000000.000000,-1366000000.000000,8533000000.00000,0.095,0.083,0.254,2.065
STLAM.MI,2022,186156000000.0000,113774000000.0000,71999000000.0000,179592000000.0000,162793000000.0000,16799000000.000000,19959000000.00000,-10531000000.000000,-13167000000.000000,10945000000.00000,0.094,0.090,0.233,1.580
STLAM.MI,2023,202128000000.0000,120008000000.0000,81693000000.0000,189544000000.0000,170948000000.0000,18596000000.000000,22485000000.00000,-15047000000.000000,-9200000000.000000,12292000000.00000,0.098,0.092,0.228,1.469
STLAM.MI,2024,207607000000.0000,125492000000.0000,81692000000.0000,156878000000.0000,151405000000.0000,5473000000.000000,4008000000.00000,-15982000000.000000,2061000000.000000,-7052000000.00000,0.035,0.026,0.067,1.536
STLAP.PA,2021,171766000000.0000,115459000000.0000,55907000000.0000,149419000000.0000,135219000000.0000,14200000000.000000,18646000000.00000,8674000000.000000,-1366000000.000000,8533000000.00000,0.095,0.083,0.254,2.065
STLAP.PA,2022,186156000000.0000,113774000000.0000,71999000000.0000,179592000000.0000,162793000000.0000,16799000000.000000,19959000000.00000,-10531000000.000000,-13167000000.000000,10945000000.00000,0.094,0.090,0.233,1.580
STLAP.PA,2023,202128000000.0000,120008000000.0000,81693000000.0000,189544000000.0000,170948000000.0000,18596000000.000000,22485000000.00000,-15047000000.000000,-9200000000.000000,12292000000.00000,0.098,0.092,0.228,1.469
STLAP.PA,2024,207607000000.0000,125492000000.0000,81692000000.0000,156878000000.0000,151405000000.0000,5473000000.000000,4008000000.00000,-15982000000.000000,2061000000.000000,-7052000000.00000,0.035,0.026,0.067,1.536
STMMI.MI,2021,15540000000.0000,6267000000.0000,9209000000.0000,12761000000.0000,10761000000.0000,2000000000.000000,3060000000.00000,-1518000000.000000,-1314000000.000000,1123000000.00000,0.157,0.129,0.217,0.681
STMMI.MI,2022,19982000000.0000,7224000000.0000,12693000000.0000,16128000000.0000,12168000000.0000,3960000000.000000,5202000000.00000,-4591000000.000000,-567000000.000000,1566000000.00000,0.246,0.198,0.312,0.569
STMMI.MI,2023,24453000000.0000,7601000000.0000,16729000000.0000,17286000000.0000,13075000000.0000,4211000000.000000,5992000000.00000,-5766000000.000000,-267000000.000000,1456000000.00000,0.244,0.172,0.252,0.454
STMMI.MI,2024,24743000000.0000,7064000000.0000,17449000000.0000,13269000000.0000,11712000000.0000,1557000000.000000,2965000000.00000,-3742000000.000000,-155000000.000000,-216000000.00000,0.117,0.063,0.089,0.405
STMPA.PA,2021,15540000000.0000,6267000000.0000,9209000000.0000,12761000000.0000,10761000000.0000,2000000000.000000,3060000000.00000,-1518000000.000000,-1314000000.000000,1123000000.00000,0.157,0.129,0.217,0.681
STMPA.PA,2022,19982000000.0000,7224000000.0000,12693000000.0000,16128000000.0000,12168000000.0000,3960000000.000000,5202000000.00000,-4591000000.000000,-567000000.000000,1566000000.00000,0.246,0.198,0.312,0.569
STMPA.PA,2023,24453000000.0000,7601000000.0000,16729000000.0000,17286000000.0000,13075000000.0000,4211000000.000000,5992000000.00000,-5766000000.000000,-267000000.000000,1456000000.00000,0.244,0.172,0.252,0.454
STMPA.PA,2024,24743000000.0000,7064000000.0000,17449000000.0000,13269000000.0000,11712000000.0000,1557000000.000000,2965000000.00000,-3742000000.000000,-155000000.000000,-216000000.00000,0.117,0.063,0.089,0.405
SU.PA,2021,54547000000.0000,26438000000.0000,24440000000.0000,28905000000.0000,25701000000.0000,3204000000.000000,3616000000.00000,-5168000000.000000,-3093000000.000000,2740000000.00000,0.111,0.059,0.131,1.082
SU.PA,2022,58368000000.0000,32274000000.0000,25439000000.0000,34176000000.0000,30699000000.0000,3477000000.000000,4354000000.00000,-1411000000.000000,-1453000000.000000,3261000000.00000,0.102,0.060,0.137,1.269
SU.PA,2023,58899000000.0000,31731000000.0000,26462000000.0000,35902000000.0000,31899000000.0000,4003000000.000000,5907000000.00000,-1048000000.000000,-3823000000.000000,4542000000.00000,0.111,0.068,0.151,1.199
SU.PA,2024,65943000000.0000,34663000000.0000,30489000000.0000,38153000000.0000,33884000000.0000,4269000000.000000,5580000000.00000,-1987000000.000000,-1624000000.000000,4161000000.00000,0.112,0.065,0.140,1.137
SVT.L,2021,,,,,,,,,,,,,,
SVT.L,2022,11554200000.0000,10290300000.0000,1263900000.0000,1943300000.0000,2030500000.0000,-87200000.000000,890500000.00000,-648200000.000000,-178600000.000000,243900000.00000,-0.045,-0.008,-0.069,8.142
SVT.L,2023,12148600000.0000,11178000000.0000,970600000.0000,2165100000.0000,2032900000.0000,132200000.000000,749300000.00000,-716200000.000000,-112100000.000000,9600000.00000,0.061,0.011,0.136,11.517
SVT.L,2024,14203700000.0000,12369700000.0000,1834000000.0000,2338200000.0000,2198000000.0000,140200000.000000,813300000.00000,-1191500000.000000,1300900000.000000,-386400000.00000,0.060,0.010,0.076,6.745
SWED-A.ST,2021,2750617000000.0000,2588921000000.0000,161670000000.0000,46705000000.0000,25834000000.0000,20871000000.000000,49409000000.00000,628000000.000000,14151000000.000000,49156000000.00000,0.447,0.008,0.129,16.014
SWED-A.ST,2022,2854646000000.0000,2678565000000.0000,176052000000.0000,51289000000.0000,29924000000.0000,21365000000.000000,-18620000000.00000,691000000.000000,10015000000.000000,-18983000000.00000,0.417,0.007,0.121,15.215
SWED-A.ST,2023,2855519000000.0000,2656729000000.0000,198760000000.0000,72254000000.0000,38126000000.0000,34128000000.000000,-145148000000.00000,-418000000.000000,32175000000.000000,-146000000000.00000,0.472,0.012,0.172,13.367
SWED-A.ST,2024,3009697000000.0000,2790795000000.0000,218874000000.0000,73332000000.0000,38463000000.0000,34869000000.000000,80817000000.00000,-147000000.000000,-12645000000.000000,80410000000.00000,0.475,0.012,0.159,12.751
SY1.DE,2021,6673187000.0000,3420683000.0000,3188148000.0000,3825691000.0000,3450767000.0000,374924000.000000,521556000.00000,-713600000.000000,-92148000.000000,347400000.00000,0.098,0.056,0.118,1.073
SY1.DE,2022,7782963000.0000,4172532000.0000,3551372000.0000,4618476000.0000,4338469000.0000,280007000.000000,360109000.00000,-984838000.000000,481519000.000000,109940000.00000,0.061,0.036,0.079,1.175
SY1.DE,2023,7845613000.0000,4159413000.0000,3631272000.0000,4730187000.0000,4389714000.0000,340473000.000000,719507000.00000,-352746000.000000,-269764000.000000,449305000.00000,0.072,0.043,0.094,1.145
SY1.DE,2024,8324708000.0000,4305061000.0000,3981180000.0000,4998513000.0000,4520289000.0000,478224000.000000,894914000.00000,-291508000.000000,-281876000.000000,652067000.00000,0.096,0.057,0.120,1.081
TEF.MC,2021,109213000000.0000,80529000000.0000,22207000000.0000,39277000000.0000,31140000000.0000,8137000000.000000,,5896000000.000000,-12990000000.000000,3540000000.00000,0.207,0.075,0.366,3.626
TEF.MC,2022,109642000000.0000,77934000000.0000,25088000000.0000,39993000000.0000,37982000000.0000,2011000000.000000,,-5327000000.000000,-7925000000.000000,5413000000.00000,0.050,0.018,0.080,3.106
