ID,FECHA,TITULAR,URL_ARCHIVO,FUENTE,IDIOMA,SENTIMIENTO_RESULTADO,PROBABILIDAD_POSITIVO,PROBABILIDAD_NEGATIVA,PROBABILIDAD_NEUTRAL
6ecdc6e3-4e72-4c18-ae22-7f3a57f3b297,2025-09-14,Canada thrash Australia to set up New Zealand semi,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
246567c0-22a9-4af0-824e-8fe31332e7fb,2025-09-14,Migrant return flights from UK to France set to start next week,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
6eb01501-6ca1-4596-9f2d-242ed4eeda49,2025-09-14,"'We escaped certain death': Israel intensifies Gaza City bombardment, forcing families to flee",https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
d0c4626b-385d-46b3-aca2-a555ef4b2f3e,2025-09-14,More from News Corp,https://web.archive.org/web/20250914120000/https://www.thetimes.com/,THE TIMES,en,,,,
fed8a7e9-8ab2-4751-bc25-52d955ffef79,2025-09-14,Moment missing dog is reunited with family,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
49c3bda7-9eb0-426c-a59a-06e8c9692e02,2025-09-14,Charlie Kirk memorial service set to take place in Arizona stadium,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
918db8a0-6f11-4e3a-bb85-8671b824a060,2025-09-14,"Netanyahu is only obstacle to bringing hostages home, families say",https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
7c7563ca-efc9-4b9d-a2f7-394d5406193a,2025-09-14,Charlie Kirk's suspected killer brought into custody after confessing to father,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
b3145017-8f99-4dcb-aa61-97cf3e771744,2025-09-14,Why Super Bowl revenge looks a long shot for Chiefs,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
8fea786c-61b2-41e1-8b3a-3a007e64affa,2025-09-14,BBC reports from house linked to Charlie Kirk shooting suspect,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
9066d267-8aa1-4ccf-a76e-bf37eaf59e69,2025-09-14,"ICE agent shoots dead man who tried to drive at agents, officials say",https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
663dfcf5-c973-4c0e-b7a0-40ad72260e26,2025-09-14,What to expect from the Emmys and how to watch the ceremony,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
7093d0dd-1df2-477b-a32c-299d50d3b8d6,2025-09-14,BBC Verify examines Tyler Robinson's social media accounts,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
b3bed950-2221-4ce1-8717-b9bf1d0da521,2025-09-14,Smeed takes Somerset past Hants to win T20 Blast,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
aa477c48-e87a-4dc1-9f62-0aa4f7bfdeaf,2025-09-14,Cut and bulk: Teenagers explain why they want to get ripped,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
370baecd-50de-4034-ac46-d9f5eac63d10,2025-09-14,No 10 questioned Mandelson on Epstein links before appointment,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
59570194-6629-479f-b1a6-42b972a6e880,2025-09-14,Long throws are back - and Brentford are the masters,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
d9099572-0032-4d26-8c7e-b9c81af9ca08,2025-09-14,The Times & The Sunday Times Homepage,https://web.archive.org/web/20250914120000/https://www.thetimes.com/,THE TIMES,en,,,,
2dfaae00-30c5-4b1b-9a8a-0246f46f186b,2025-09-14,"I spent £1,000 on a hen party. You feel like you have to do it",https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
d49befe4-7478-44bb-95c8-8fedfa8dcc90,2025-09-14,Bowling and curling among tests for tram driver world championship,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
f35ad7f3-81c0-4bc0-8815-4f00fd0c5c3d,2025-09-14,Queen give the BBC Proms a Rhapsodic send-off,https://web.archive.org/web/20250914120000/https://www.bbc.com/news/,BBC,en,,,,
d27c930e-cfec-4171-9530-fbf6bfe90011,2025-09-13,Taylor Swift will only sit for Lively-Baldoni deposition if 'forced' by court,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
16f4b031-1c82-4567-855c-8d722e08dd22,2025-09-13,AI 'friend' chatbots probed over child protection,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
e472eb6a-7bbe-45fa-8c3a-fd2290d41d96,2025-09-13,Prince Harry makes surprise Ukraine visit to support war wounded,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
70329c08-e8c9-4ce3-bc4c-f563a398f28c,2025-09-13,Russo scores two as Arsenal put five past West Ham,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
78d3a73d-e3ed-4aeb-a968-375ac1418cfc,2025-09-13,The Times & The Sunday Times Homepage,https://web.archive.org/web/20250913120000/https://www.thetimes.com/,THE TIMES,en,,,,
167e3fa8-5bd9-4c79-8b33-a8b2a9f26bd3,2025-09-13,'I will never let your legacy die' - Charlie Kirk's widow gives tearful address after shooting,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
4bc89255-2401-41e1-ace9-dd5722a085c4,2025-09-13,Nepal gets first female PM after deadly unrest,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
7e8c06df-50ba-47cd-bb32-9b71231d415b,2025-09-13,More from The Times and The Sunday Times,https://web.archive.org/web/20250913120000/https://www.thetimes.com/,THE TIMES,en,,,,
e7cbfc62-fbb7-4062-b011-e824de38f176,2025-09-13,Maresca 'hasn't seen Sterling or Disasi since start of season',https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
c9847c6a-d9fe-464e-897c-9da18c94c7f5,2025-09-13,Charlie Kirk's suspected killer brought into custody after confessing to father,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
55ddacba-1dd5-42a4-952d-376abc2f5d61,2025-09-13,"Who is Tyler Robinson, the suspect in custody for shooting Charlie Kirk?",https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
970ef550-55da-4df8-8bae-4211b9978bf2,2025-09-13,"Japan sets record of nearly 100,000 people aged over 100",https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
d0df7803-9323-43be-86e3-29bef5fd14dc,2025-09-13,Philipsen beats Pedersen to win stage 19 of Vuelta,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
2a46ac5b-6a8c-4a84-87bf-ac1c92581054,2025-09-13,The secrets to tackling fussy eating habits,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
d4d9c13d-bb31-4ab0-b6b0-8d0262db80da,2025-09-13,Ripped Crawford jeered relentlessly at Vegas weigh-in,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
3ea7d1fe-98c7-4738-9e4b-190759f65f6a,2025-09-13,BBC Verify examines Tyler Robinson's social media accounts,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
b1b694c1-8373-4898-82f9-dd633fb40933,2025-09-13,The 'iron lady' taking a shot at Ivory Coast's presidency,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
82d93fc8-f9aa-4406-b102-f7163f3fc4bd,2025-09-13,How line dancing became cool again - from village hall to TikTok craze,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
863a3ae4-e2f9-4ca4-87a5-2ec9f5052a35,2025-09-13,Watch: BBC reports from residence linked to Kirk suspect Tyler Robinson,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
41efc829-a1ce-4ef9-aaf3-cf200e68caab,2025-09-13,More from News Corp,https://web.archive.org/web/20250913120000/https://www.thetimes.com/,THE TIMES,en,,,,
4951682d-e85a-4406-8024-b6a1daa0f63c,2025-09-13,Donald Trump's UK state visit is next week - this is what we know,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
460d71fd-8757-4916-b660-84a3931f8f5b,2025-09-13,South African rapist loses bid to block Netflix film about his life,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
ef3be8b8-e922-4dc8-8c8a-718f47fe1d1b,2025-09-13,Century for Salt on record-breaking night for England,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
bb7c7098-0658-4a43-a28f-a14b6fe3fb30,2025-09-13,Kashmir's young are preserving history -  one post at a time,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
43465d8c-3520-4325-8683-652433406e1e,2025-09-13,Dutch broadcaster says it will join Eurovision boycott over Israel,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
8f0b917f-7654-494b-9408-f755080e9562,2025-09-13,Record breaker Salt wants to be world's best,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
932ed13a-72fd-432a-9727-13aae58412fd,2025-09-13,Young fans and critics debate Charlie Kirk's political legacy,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
a6a9987d-c58b-4f80-8ec9-f9551bff4d40,2025-09-13,"ICE agent shoots dead man who tried to drive at agents, officials say",https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
b8752510-481d-4dbb-9cdd-b2389d661061,2025-09-13,Ros Atkins on... Israel's war in Gaza and proportionality,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
7a27c01b-7d07-457d-af31-d21311a08c76,2025-09-13,BBC reports from house linked to Charlie Kirk shooting suspect,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
4b13cbaf-b016-4f15-98b9-ba858e7db18c,2025-09-13,The wedding crasher mystery solved after four years,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
3e04b5c7-8436-42b3-b6f6-0d0987e32257,2025-09-13,Defiant nuns flee care home for their abandoned convent in the Alps,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
3ff02f41-c717-498d-a83a-318cd7590ac5,2025-09-13,How a college dropout from the suburbs became Maga star Charlie Kirk,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
c62da1f6-80a8-4afb-a2f3-0d3be0371e57,2025-09-13,Coldplay get giddy as they smash Wembley Stadium record,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
40d6844e-816e-42c5-8d40-bb4b8dd5da58,2025-09-13,"North Korea executing more people for watching foreign films and TV, UN finds",https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
67839e99-d35c-4205-b2f9-8b5204985ebd,2025-09-13,"Memphis next US city to see National Guard troops, Trump says",https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
9687ba02-c387-4fe0-8880-c067fe53ddf3,2025-09-13,"As Russian army inches closer, Ukrainians must decide to stay or go",https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
53c4bfd6-39e0-40ae-8014-a2ca008a2756,2025-09-13,How a college dropout from the suburbs became Maga star,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
fb403719-ff39-4fcf-9c01-8040ac1b1195,2025-09-13,Ipswich rout sorry Sheff Utd to deepen Selles' woe,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
23dcc505-e057-450f-b6fe-b84de00a6737,2025-09-13,Watch: Video shows moment Kirk shooting suspect flees the scene,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
6b916464-0b3b-40b7-bcd8-9547d7c6e8d9,2025-09-13,"Starmer defended Mandelson after officials knew about Epstein emails, BBC understands",https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
d83c31fd-7b1d-4ff1-8a19-afeb56f89415,2025-09-13,Video of US missile fired at mystery orb shown at UFO hearing,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
03d11878-a5ad-4cef-88c2-a05a45d42a7e,2025-09-13,Nigerian chef attempts to make world's largest pot of jollof rice,https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
8c510d77-dc48-465c-837a-e3602dcfee49,2025-09-13,"The Israeli army took over my home, used it like a hotel, then set it on fire",https://web.archive.org/web/20250913120000/https://www.bbc.com/news/,BBC,en,,,,
874c3fe2-8835-4fab-915b-88e908c04b7b,2025-09-12,Drones and metal detectors: Why securing outdoor events is challenging,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
cb43939d-ca8b-49b7-9d90-22d41fafe3ac,2025-09-12,What the NHS can learn from the European country that boosted cancer survival rates,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
f669e8d7-3255-4c22-af40-e4eba58b5333,2025-09-12,Bolsonaro sentenced to 27 years in prison for plotting Brazil coup,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
0e375caf-6f8f-47f1-911f-816afe1cf585,2025-09-12,Ed Sheeran's Play: Can the pop star reclaim his crown?,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
b1f163f0-b6b3-40e8-8708-ff6798fc36b6,2025-09-12,South Korea workers detained in US raid head home,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
bb2da850-5233-4b87-b1be-1b851f6e8995,2025-09-12,The Times & The Sunday Times Homepage,https://web.archive.org/web/20250912120000/https://www.thetimes.com/,THE TIMES,en,,,,
b43811a1-302f-4d05-8acd-b7a81a39fced,2025-09-12,"Ban social media for under-15s, says French report warning of TikTok risks",https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
eef2c978-3278-466c-a761-8d9108baf766,2025-09-12,Fitzpatrick helped by 'stolen ball' at BMW PGA,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
71876003-f1d2-4947-ac31-85bfb55efd12,2025-09-12,Watch: New video of moment Kirk shooting suspect flees the scene,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
7e1d0b9c-c595-43d9-9b00-28bc09b5ccd1,2025-09-12,Breakthrough in hunt for 'college age' suspect in Charlie Kirk shooting,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
fc31cb34-e2a1-4aba-a7c1-645b2e1aed53,2025-09-12,Spinal Tap: The world's loudest band return with a little help from their famous friends,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
052b0496-2a0a-4122-ab51-64f6be48984a,2025-09-12,Ganna wins shortened Vuelta time trial as Pidcock stays third overall,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
d4daab1e-0c89-4a5a-8320-1241ebbb294f,2025-09-12,Why did Starmer take the risk of appointing sacked US ambassador?,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
e21e006e-769a-452f-b79c-00169148f63e,2025-09-12,Video of Charlie Kirk shooting suspect fleeing scene released as manhunt continues,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
dd1f59eb-f235-46f9-82c0-ae42e5ef5023,2025-09-12,"'Looks like a toy, but it's real': BBC examines a downed Russian drone",https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
f92c0a46-f5f6-4418-90d3-1fb4f619fc0b,2025-09-12,Hyundai says opening of raided plant to be delayed,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
d28e6f0a-4604-427c-95cc-51b042adbe48,2025-09-12,Ireland threatens to withdraw from Eurovision if Israel participates,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
7a7f41a9-6e0e-4e47-b05c-571ebd7e8504,2025-09-12,Bolsonaro's coup trial gripped Brazil - and his conviction will divide the country,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
32530f9e-f2a7-416a-ae7f-f1d5db4ce49c,2025-09-12,Warner Bros Discovery shares surge on buyout reports,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
9529b369-9210-43c2-98d1-fb462e685351,2025-09-12,Rifle found but suspect still at large - what we know about Kirk shooting,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
b5ee7836-9bbd-4ed0-9a5d-5718004416fa,2025-09-12,More from News Corp,https://web.archive.org/web/20250912120000/https://www.thetimes.com/,THE TIMES,en,,,,
17685f6d-d75a-4a65-8003-20df4968c529,2025-09-12,Ex-senator's wife sentenced to more than four years in bribery scheme,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
dbb037d9-07e9-47db-b0c7-1f6d48b6a881,2025-09-12,Wissa 'never gave up' after acid attack,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
59bd5554-cb43-403e-b597-42a2808093b4,2025-09-12,More from The Times and The Sunday Times,https://web.archive.org/web/20250912120000/https://www.thetimes.com/,THE TIMES,en,,,,
c150025b-60af-4926-8a20-80343ef3e4aa,2025-09-12,Man Utd's Onana completes Trabzonspor loan move,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
4808bb8c-5eec-43c9-942e-e96ff62bc001,2025-09-12,'I don't have anything to prove' - Postecoglou,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
0a7eeb55-3b39-455e-9b36-a817c6add0ce,2025-09-12,Man Utd beaten by Brann in first leg of Champions League qualifier,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
05e940d2-ccb6-488a-b431-a1521bc39425,2025-09-12,Worried migrants head home from India after Nepal turmoil,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
324f8985-4e71-47cd-af91-e04c969acea1,2025-09-12,US energy chief tells BBC nuclear fusion will soon power the world,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
348f6c23-f5b1-40c3-a494-ebcc07b0a198,2025-09-12,Ros Atkins on... Israel's war in Gaza and proportionality,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
fd2680a7-3342-44b4-8bab-7f246eb6ac93,2025-09-12,Nato strengthens defences after Russian drones shot down over Poland,https://web.archive.org/web/20250912120000/https://www.bbc.com/news/,BBC,en,,,,
