Ticker,Year,CashAndCashEquivalents,CashFinancial,CashCashEquivalentsAndShortTermInvestments,TradingSecurities,OtherShortTermInvestments,AccountsReceivable,OtherReceivables,LoansHeldForSale,OtherCurrentAssets,LongTermInvestments,InvestmentsAndAdvances,Properties,MachineryFurnitureEquipment,ConstructionInProgress,OtherIntangibleAssets,Goodwill,GoodwillAndOtherIntangibleAssets,OtherNonCurrentAssets,DeferredTaxAssets,NetTangibleAssets,TotalAssets,AccountsPayable,CurrentNotesPayable,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentAccruedExpenses,PayablesAndAccruedExpenses,IncomeTaxPayable,TaxesPayable,SecuritiesSoldUnderRepurchaseAgreements,FederalFundsPurchasedAndSecuritiesSoldUnderRepurchaseAgreements,LiabilitiesOfDiscontinuedOperations,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,NonCurrentDeferredLiabilities,NonCurrentDeferredTaxesLiabilities,TotalDebt,NetDebt,TotalLiabilitiesNetMinorityInterest,StockholdersEquity,ShareIssued,CommonStock,CapitalStock,CommonStockEquity,OrdinarySharesNumber,TreasuryStock,AdditionalPaidInCapital,InvestedCapital,TotalCapitalization,RetainedEarnings,UnrealizedGainLoss,GainsLossesNotAffectingRetainedEarnings,ForeignCurrencyTranslationAdjustments,OtherEquityAdjustments,TotalEquityGrossMinorityInterest,RevaluationReserve,TangibleBookValue
LOG.MC,2023,192.96,,192.96,,,1964.33,2249.51,,10.81,,,511.2,480.45,20.69,318.9,1010.15,1329.05,10.81,,-738.34,8061.86,1422.88,,12.93,66.18,,6783.73,,,,,,189.24,189.24,235.58,235.58,255.43,,7466.55,590.71,132.75,26.55,26.55,590.71,131.87,21.27,867.81,603.64,590.71,272.25,,272.25,,,595.31,,-738.34
LOG.MC,2024,169.17,,169.17,,,1988.06,2275.47,,8.85,,,557.42,511.91,29.68,261.61,1012.24,1273.85,8.85,,-632.38,8080.86,1447.22,,1.49,62.04,,6813.68,,,,,,214.4,214.4,203.35,203.35,276.44,,7439.05,641.47,132.75,26.55,26.55,641.47,132.0,20.14,867.81,642.96,641.47,308.24,,308.24,,,641.8,,-632.38
LOG.MC,2025,174.01,,174.01,,,1962.09,1505.2,,20.95,,,,,,231.9,1012.24,1244.14,20.95,,-657.04,7328.39,1594.7,,6.2,68.62,,6147.44,,,,,,223.08,223.08,189.69,189.69,291.7,,6741.0,587.1,132.75,26.55,26.55,587.1,132.03,20.39,867.81,593.3,587.1,150.95,,150.95,,,587.39,,-657.04
LOGN.SW,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOGN.SW,2021,,,,24.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOGN.SW,2022,1328.72,,1328.72,28.43,,675.6,734.45,,76.63,43.07,43.07,0.0,172.43,15.91,83.78,448.18,531.95,14.93,,1866.78,4035.41,636.31,,13.69,13.69,484.35,1195.61,35.35,,,,,28.21,28.21,30.39,1.96,41.9,,1636.67,2398.74,173.11,30.15,30.15,2398.74,165.25,632.89,129.93,2398.74,2398.74,2975.68,,-104.12,,-104.12,2398.74,,1866.78
LOGN.SW,2023,1149.02,,1149.02,28.21,,630.38,690.73,,82.53,33.32,33.32,0.0,180.01,26.4,63.17,454.61,517.78,15.44,,1739.78,3560.75,406.97,,12.65,12.65,302.62,761.7,18.79,,,,,58.36,58.36,39.29,2.8,71.02,,1303.19,2257.56,173.11,30.15,30.15,2257.56,159.34,977.27,127.38,2257.56,2257.56,3177.57,,-100.28,,-100.28,2257.56,,1739.78
LOGN.SW,2024,1520.84,,1520.84,,,541.72,582.89,,105.1,28.66,28.66,0.0,197.13,7.18,44.6,461.98,506.58,6.36,,1727.07,3604.7,448.63,,15.11,15.11,229.82,730.89,24.2,,,,,61.92,61.92,50.98,0.7,77.03,,1371.05,2233.65,173.11,30.15,30.15,2233.65,153.86,1351.34,63.52,2233.65,2233.65,3602.52,,-111.2,,-111.2,2233.65,,1727.07
LOGN.SW,2025,1503.2,,1503.2,,,454.55,500.88,,84.88,27.98,27.98,0.0,210.75,6.34,24.63,463.23,487.86,9.67,,1639.56,3538.5,414.59,,15.78,15.78,220.93,692.0,26.84,,,,,76.62,76.62,67.88,0.66,92.4,,1411.08,2127.42,168.99,29.43,29.43,2127.42,148.51,1464.91,82.59,2127.42,2127.42,3627.26,,-146.95,,-146.95,2127.42,,1639.56
LONN.SW,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONN.SW,2021,1582.0,954.0,3184.0,,1602.0,928.0,208.0,,37.0,73.0,,0.0,4170.0,1363.0,2454.0,2986.0,5440.0,37.0,,4310.0,16459.0,483.0,,169.0,219.0,,626.0,,,,,,2234.0,2530.0,540.0,540.0,2749.0,821.0,6636.0,9750.0,74.47,74.0,74.0,9750.0,74.19,177.0,2693.0,12153.0,11984.0,7160.0,,7160.0,,,9823.0,,4310.0
LONN.SW,2022,1339.0,232.0,2224.0,,885.0,1164.0,296.0,,21.0,66.0,,0.0,4591.0,2433.0,2231.0,2863.0,5094.0,21.0,,5503.0,17356.0,477.0,,678.0,732.0,,594.0,,,,,,1554.0,1855.0,556.0,556.0,2587.0,893.0,6691.0,10597.0,74.47,74.0,74.0,10597.0,74.28,114.0,2582.0,12829.0,12151.0,8055.0,,8055.0,,,10665.0,,5503.0
LONN.SW,2023,1468.0,265.0,1668.0,,200.0,1138.0,159.0,,2.0,69.0,,0.0,5028.0,2805.0,1988.0,2752.0,4740.0,2.0,,4712.0,16848.0,468.0,,191.0,227.0,,628.0,,,,,,2610.0,2905.0,491.0,491.0,3132.0,1333.0,7336.0,9452.0,74.47,74.0,74.0,9452.0,72.12,1058.0,2452.0,12253.0,12062.0,7984.0,,7984.0,,,9512.0,,4712.0
LONN.SW,2024,1111.0,426.0,1711.0,,600.0,1283.0,291.0,,336.0,67.0,,0.0,5952.0,3501.0,2002.0,3370.0,5372.0,336.0,,3956.0,19733.0,471.0,,468.0,512.0,,672.0,,,,,,4242.0,4608.0,493.0,493.0,5120.0,3599.0,10345.0,9328.0,72.23,72.0,72.0,9328.0,72.14,773.0,1813.0,14038.0,13570.0,8216.0,,8216.0,,,9388.0,,3956.0
LONN.SW,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR.PA,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR.PA,2021,2781.0,,2787.4,,6.4,728.5,35.6,,240.4,2.4,,0.0,1918.0,368.8,2485.3,5241.2,7726.5,62.6,,-2010.0,14026.8,810.5,,764.4,826.6,,1006.0,,,,,,4268.9,4485.9,866.5,866.5,5312.5,2252.3,8306.5,5716.5,267.45,1069.8,1069.8,5716.5,266.77,,,6480.9,5716.5,5268.5,,5268.5,,,5720.3,,-2010.0
LR.PA,2022,2333.4,,2398.5,,65.1,958.1,47.9,,,1.9,,0.0,1938.2,400.7,2534.7,5567.4,8102.1,62.1,,-1464.9,14415.2,852.5,,582.5,651.3,,1053.9,,,,,,3806.9,4014.4,914.6,914.6,4665.7,2056.0,7772.4,6637.2,266.82,1067.3,1067.3,6637.2,266.67,,,11026.6,10444.1,5900.3,,5900.3,,,6642.8,,-1464.9
LR.PA,2023,2782.2,,2784.0,,1.8,969.9,68.9,,,27.7,,0.0,1987.4,432.8,2436.9,5476.2,7913.1,145.5,,-1190.4,14841.4,936.5,,664.0,732.3,,1191.1,,,,,,3872.7,4089.0,930.3,930.3,4821.3,1754.5,8106.7,6722.7,264.03,1056.1,1056.1,6722.7,262.17,,,11259.4,10595.4,6126.5,,6126.5,,,6734.7,,-1190.4
LR.PA,2024,2075.2,,2076.5,,1.3,1051.0,63.0,,,43.0,,0.0,2089.7,453.0,2644.3,6897.2,9541.5,142.4,,-2011.1,16075.0,963.6,,365.8,443.5,,1206.6,,,,,,4401.5,4642.7,1004.0,1004.0,5086.2,2692.1,8526.9,7530.4,262.25,1049.0,1049.0,7530.4,262.13,,,12297.7,11931.9,6679.9,,6679.9,,,7548.1,,-2011.1
LR.PA,2025,2689.6,,2691.5,,1.9,1310.7,63.8,,,39.1,,0.0,2081.8,421.1,2591.0,6446.2,9037.2,173.7,,-2054.3,16564.8,1026.6,,444.4,525.1,,1297.1,,,,,,5185.5,5466.0,999.7,999.7,5991.1,2940.3,9555.6,6982.9,262.25,1049.0,1049.0,6982.9,261.68,,,12612.8,12168.4,6796.4,,6796.4,,,7009.2,,-2054.3
MAP.MC,2020,,,,4826.0,,4489.5,,,,,,,,,,,,,,,,2256.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAP.MC,2021,2887.6,,32283.5,5754.1,29395.9,4683.7,2448.4,,,,37148.0,1260.0,504.8,1.2,1449.3,1472.4,2921.7,,,5541.9,63854.2,2167.8,,786.5,786.5,300.5,4103.9,,,,,,2302.5,2591.3,537.7,537.7,3377.8,944.8,54187.6,8463.6,3109.62,308.0,308.0,8463.6,3079.55,62.9,1506.7,10766.1,10766.1,765.2,,765.2,,,9666.6,,5541.9
MAP.MC,2022,2574.6,,22877.8,5189.6,20303.2,4787.9,974.3,,,,36645.5,980.8,480.2,3.0,1344.4,1445.6,2790.0,,,5007.1,52197.3,2128.5,,239.3,239.3,101.7,1806.3,,,,,,2693.0,3012.5,324.8,324.8,3251.8,118.4,43327.6,7797.1,3079.55,308.0,308.0,7797.1,3059.76,41.4,1506.7,10490.1,10490.1,563.6,,563.6,,,8869.7,,5007.1
MAP.MC,2023,2086.0,,23767.9,,21681.9,,968.6,,,,39964.3,973.0,438.2,1.7,1326.9,1353.7,2680.6,,,5786.0,54947.1,,,139.6,139.6,127.1,1989.8,,,,,,2601.0,2603.6,236.0,236.0,2743.2,515.0,45290.8,8466.6,3079.55,308.0,308.0,8466.6,3064.42,31.7,1506.7,11067.6,11067.6,677.2,,677.2,,,9656.3,,5786.0
MAP.MC,2024,1746.7,,24926.2,,23179.5,,1206.1,,,,42009.7,855.2,431.0,18.0,1180.0,1361.1,2541.1,,,6347.6,56706.8,,,98.5,98.5,125.2,1897.0,,,,,,2571.8,2574.3,195.5,195.5,2672.8,825.1,46721.3,8888.7,3079.55,308.0,308.0,8888.7,3067.35,25.5,1506.7,11460.5,11460.5,967.5,,967.5,,,9985.5,,6347.6
MAP.MC,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB.MI,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB.MI,2021,3685.78,124.27,,7265.47,,,365.63,,,,23307.49,70.81,71.34,,141.77,602.36,744.14,,,10268.68,82598.7,,,,22884.52,,688.63,,,,,,22884.52,22884.52,,,22884.52,18971.66,71497.57,11012.82,887.28,443.64,443.64,11012.82,862.37,216.74,2195.61,33670.26,33670.26,807.58,,807.58,,,11101.13,931.23,10268.68
MB.MI,2022,8332.22,116.92,,6206.63,,,367.95,,,,23023.23,65.2,72.25,,221.62,616.79,838.41,,,9808.86,90568.42,,,,22745.6,,758.75,,,,,,22745.6,22745.6,,,22745.6,14204.53,79819.58,10647.27,864.7,443.64,443.64,10647.27,838.89,240.81,2195.61,33184.02,33184.02,906.98,,906.98,,,10748.84,433.59,9808.86
MB.MI,2023,4915.69,123.42,,6665.69,,,308.39,,,,25703.05,55.86,82.72,,222.15,574.55,796.7,,,10528.41,91639.01,,,,26368.25,,924.66,,,,,,26368.25,26368.25,,,26368.25,21235.94,80209.76,11325.1,849.26,444.17,444.17,11325.1,840.8,78.88,2195.61,37476.74,37476.74,1026.8,,1026.8,,,11429.25,62.13,10528.41
MB.MI,2024,,,,15409.5,,,,,,,42555.5,,,,,,,,,11157.1,99226.3,,,,27619.2,,,,,,,,27619.2,27619.2,,,27619.2,27619.2,87983.1,11157.1,832.95,444.5,444.5,11157.1,832.95,,,38776.3,38776.3,1273.4,,1273.4,,,11243.2,,11157.1
MB.MI,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBG.DE,2020,,,,1041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBG.DE,2021,23120.0,,29864.0,873.0,6744.0,33862.0,3067.0,,755.0,,,0.0,51212.0,2195.0,14241.0,764.0,15005.0,369.0,,56946.0,259831.0,10655.0,,30673.0,31169.0,10.0,14326.0,,,,,,60614.0,62680.0,4488.0,4488.0,93849.0,68167.0,186664.0,71951.0,1069.84,3070.0,3070.0,71951.0,1069.84,0.0,11723.0,163238.0,132565.0,55926.0,,55926.0,,,73167.0,,56946.0
MBG.DE,2022,17679.0,,24358.0,,6679.0,38486.0,2460.0,,935.0,,,0.0,53699.0,1517.0,15120.0,749.0,15869.0,417.0,,69546.0,260015.0,12204.0,,32226.0,32824.0,6.0,15847.0,,,,,,49543.0,51590.0,6910.0,6910.0,84414.0,64090.0,173475.0,85415.0,1069.84,3070.0,3070.0,85415.0,1069.84,0.0,11718.0,167184.0,134958.0,67695.0,,67695.0,,,86540.0,,69546.0
MBG.DE,2023,15962.0,,22353.0,,6391.0,39928.0,2215.0,,609.0,,,0.0,52807.0,2227.0,16848.0,745.0,17593.0,416.0,,74180.0,263022.0,12705.0,,32418.0,32871.0,6.0,15351.0,,,,,,53380.0,55093.0,7714.0,7714.0,87964.0,69836.0,170206.0,91773.0,1069.84,3070.0,3070.0,91773.0,1069.84,2256.0,11718.0,177571.0,145153.0,76670.0,,76670.0,,,92816.0,,74180.0
MBG.DE,2024,14511.0,,21741.0,,7230.0,39864.0,1880.0,,751.0,,,0.0,53559.0,3615.0,18682.0,754.0,19436.0,504.0,,73189.0,265010.0,11312.0,,29964.0,30449.0,4.0,13579.0,,,,,,60845.0,62593.0,7497.0,7497.0,93042.0,76298.0,171380.0,92625.0,962.9,3070.0,3070.0,92625.0,962.9,0.0,11718.0,183434.0,153470.0,75469.0,,75469.0,,,93630.0,,73189.0
MBG.DE,2025,13939.0,,26866.0,,12927.0,35284.0,-266.0,,3613.0,,,0.0,11852.0,3757.0,19041.0,744.0,19785.0,3185.0,,71045.0,256627.0,12655.0,,28237.0,28673.0,,13380.0,,,,,,56011.0,57725.0,7990.0,7990.0,86398.0,70309.0,164908.0,90830.0,962.9,3070.0,3070.0,90830.0,962.9,0.0,11718.0,175078.0,146841.0,74671.0,,74671.0,,,91719.0,,71045.0
MC.PA,2020,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC.PA,2021,8021.0,5717.0,10565.0,,2544.0,3787.0,777.0,,,,,0.0,,1303.0,24858.0,25904.0,50762.0,-13601.0,,-3643.0,125311.0,7086.0,,8076.0,10787.0,,9454.0,,,,,,12165.0,24052.0,6704.0,6704.0,34839.0,12220.0,76402.0,47119.0,504.76,152.0,152.0,47119.0,503.5,912.0,2225.0,67360.0,59284.0,12036.0,,12036.0,,,48909.0,875.0,-3643.0
MC.PA,2022,7300.0,6013.0,10852.0,,3552.0,4258.0,875.0,,-2.0,,,0.0,,1810.0,25715.0,24782.0,50497.0,-14524.0,,4614.0,134646.0,8788.0,,9359.0,12312.0,,11260.0,,,,,,10379.0,23155.0,6952.0,6952.0,35467.0,12438.0,78042.0,55111.0,503.26,151.0,151.0,55111.0,501.08,1293.0,1289.0,74849.0,65490.0,14084.0,,14084.0,,,56604.0,1286.0,4614.0
MC.PA,2023,7774.0,6103.0,11264.0,,3490.0,4728.0,850.0,,,,,0.0,20880.0,2125.0,25911.0,24022.0,49933.0,99.0,,11084.0,143694.0,9049.0,,10680.0,13839.0,,11590.0,,,,,,11227.0,25037.0,7012.0,7012.0,38876.0,14133.0,80993.0,61017.0,502.05,151.0,151.0,61017.0,499.51,1953.0,530.0,82924.0,72244.0,15174.0,,15174.0,,,62701.0,1392.0,11084.0
MC.PA,2024,9631.0,6865.0,13587.0,,3956.0,4731.0,1031.0,,-1.0,,,0.0,23471.0,2394.0,26572.0,20307.0,46879.0,128.0,,20638.0,149190.0,8630.0,,10850.0,14252.0,,11396.0,,,,,,12091.0,26951.0,7344.0,7344.0,41203.0,13310.0,79903.0,67517.0,500.34,150.0,150.0,67517.0,499.37,603.0,53.0,90458.0,79608.0,12550.0,,12550.0,,,69287.0,1230.0,20638.0
MC.PA,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ML.PA,2020,,269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ML.PA,2021,4379.0,,4814.0,,435.0,3576.0,177.0,,280.0,,,0.0,21439.0,,1811.0,2286.0,4097.0,34.0,,10877.0,34544.0,3787.0,,1580.0,1809.0,,4619.0,,,,,,5277.0,6008.0,503.0,503.0,7817.0,2478.0,19573.0,14974.0,714.12,357.0,357.0,14974.0,714.12,0.0,2746.0,21831.0,20251.0,12397.0,,12397.0,,,14971.0,,10877.0
ML.PA,2022,2584.0,444.0,2869.0,,285.0,4205.0,214.0,,1315.0,,,0.0,22974.0,,1803.0,2430.0,4233.0,10.0,,12877.0,35346.0,4011.0,,1726.0,1959.0,,4810.0,,,,,,4691.0,5381.0,541.0,541.0,7340.0,3833.0,18230.0,17110.0,714.12,357.0,357.0,17110.0,714.12,0.0,2702.0,23527.0,21801.0,14146.0,,14146.0,,,17116.0,,12877.0
ML.PA,2023,2356.0,371.0,2641.0,,285.0,3850.0,148.0,,384.0,,,0.0,23536.0,,1794.0,2982.0,4776.0,15.0,,13179.0,35195.0,3605.0,,575.0,816.0,,4446.0,,,,,,4668.0,5406.0,497.0,497.0,6222.0,2887.0,17237.0,17955.0,714.96,357.0,357.0,17955.0,714.96,0.0,2702.0,23198.0,22623.0,15244.0,,15244.0,,,17958.0,,13179.0
ML.PA,2024,3737.0,,4027.0,,290.0,3595.0,171.0,,429.0,,,0.0,25077.0,,2120.0,2829.0,4949.0,13.0,,13676.0,37352.0,3775.0,,1342.0,1600.0,,4690.0,,,,,,4897.0,5769.0,544.0,544.0,7369.0,2502.0,18718.0,18625.0,705.75,353.0,353.0,18625.0,705.75,0.0,2326.0,24864.0,23522.0,16021.0,,16021.0,,,18634.0,,13676.0
ML.PA,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONC.MI,2020,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONC.MI,2021,932.72,,932.72,,,234.27,27.76,,,,,0.0,202.18,29.41,1070.07,603.42,1673.49,,,825.5,4267.99,348.95,,163.59,289.19,,585.74,,,,,,40.05,624.73,225.62,225.62,913.92,,1768.89,2498.99,273.68,54.74,54.74,2498.99,269.58,,745.31,2702.63,2539.04,393.53,,393.53,,,2499.09,,825.5
MONC.MI,2022,882.25,882.25,882.25,,,296.55,47.35,,,,,0.0,220.38,53.28,1086.71,603.42,1690.12,,,1212.05,4639.31,482.43,,30.88,194.07,,748.91,,,,,,44.42,718.71,15.19,15.19,912.78,,1737.03,2902.17,273.68,54.74,54.74,2902.17,268.82,,745.31,2977.47,2946.59,606.7,,606.7,,,2902.29,,1212.05
MONC.MI,2023,998.8,998.8,1067.4,,68.6,325.61,41.9,,0.01,,,0.0,255.45,57.91,1096.47,603.42,1699.89,0.01,,1514.44,4992.02,538.59,,16.74,184.4,,801.69,,,,,,26.52,664.19,63.03,63.03,848.59,,1777.59,3214.34,274.63,54.93,54.93,3214.34,270.14,,745.31,3257.59,3240.85,611.93,,611.93,,,3214.43,,1514.44
MONC.MI,2024,1187.98,,1257.38,,69.4,326.38,50.83,,0.0,,,0.0,284.21,80.2,1106.78,603.42,1710.2,0.0,,1876.38,5504.59,540.91,,17.84,196.12,,800.39,,,,,,15.27,761.19,103.28,103.28,957.31,,1917.92,3586.58,274.81,54.96,54.96,3586.58,270.61,,745.31,3619.68,3601.85,639.6,,639.6,,,3586.67,,1876.38
MONC.MI,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRK.DE,2020,,664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRK.DE,2021,1511.0,684.0,1623.0,,112.0,3646.0,207.0,,94.0,,,0.0,7441.0,1905.0,7612.0,17004.0,24616.0,74.0,,-3278.0,45362.0,1542.0,,2379.0,2496.0,10.0,3948.0,,,,,,7928.0,8270.0,1411.0,1411.0,10766.0,8796.0,23946.0,21338.0,434.78,565.0,565.0,21338.0,434.78,,3814.0,31645.0,29266.0,15134.0,,15134.0,,,21416.0,,-3278.0
MRK.DE,2022,1398.0,154.0,1642.0,,244.0,4114.0,128.0,,151.0,,,0.0,8107.0,2429.0,7334.0,18389.0,25723.0,69.0,,204.0,48535.0,1596.0,,1073.0,1198.0,15.0,4190.0,,,,,,8834.0,9200.0,1287.0,1287.0,10398.0,8509.0,22530.0,25927.0,434.78,565.0,565.0,25927.0,434.78,,3814.0,35834.0,34761.0,18463.0,,18463.0,,,26005.0,,204.0
MRK.DE,2023,1578.0,,2009.0,,431.0,4004.0,105.0,,127.0,,,0.0,8571.0,3045.0,6552.0,17845.0,24397.0,75.0,,2283.0,48495.0,1770.0,,503.0,625.0,12.0,4145.0,,,,,,8846.0,9239.0,1130.0,1130.0,9864.0,7771.0,21740.0,26680.0,434.78,565.0,565.0,26680.0,434.78,,3814.0,36029.0,35526.0,20228.0,,20228.0,,,26755.0,,2283.0
MRK.DE,2024,2149.0,,2707.0,,558.0,3947.0,133.0,,143.0,,,0.0,9131.0,2500.0,6282.0,19152.0,25434.0,90.0,,4478.0,51567.0,1502.0,,3136.0,3273.0,8.0,3961.0,,,,,,6373.0,6998.0,892.0,892.0,10271.0,7360.0,21580.0,29912.0,434.78,565.0,565.0,29912.0,434.78,,3814.0,39421.0,36285.0,22086.0,,22086.0,,,29987.0,,4478.0
MRK.DE,2025,1166.0,,1573.0,,407.0,4231.0,131.0,,693.0,,,,,,5584.0,17341.0,22925.0,108.0,,5333.0,47352.0,1960.0,,,3103.0,,3551.0,,,,,,,6299.0,730.0,730.0,9402.0,,19024.0,28258.0,434.78,565.0,565.0,28258.0,434.78,,3814.0,28258.0,28258.0,23345.0,,23345.0,,,28328.0,,5333.0
MRL.MC,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRL.MC,2021,860.19,,942.87,,82.68,14.79,25.07,,10.48,,,12297.26,,,1.59,1.59,1.59,10.48,,7025.33,14272.84,45.76,,601.72,601.72,,101.33,,,,,,5584.29,5584.29,681.01,681.01,6186.01,5325.83,7245.91,7026.92,466.88,469.77,469.77,7026.92,466.88,32.3,3647.88,13212.93,12611.22,512.22,,512.22,,,7026.92,,7025.33
MRL.MC,2022,424.73,,427.45,,2.72,29.73,20.34,,12.46,,,10714.2,,,1.75,1.75,1.75,12.46,,6847.48,12051.48,76.61,,777.83,777.83,,134.42,,,,,,3471.45,3471.45,613.48,613.48,4249.28,3824.55,5202.26,6849.22,469.77,469.77,469.77,6849.22,468.23,17.17,3541.38,11098.5,10320.67,263.09,,263.09,,,6849.22,,6847.48
MRL.MC,2023,455.7,,460.45,,4.75,41.05,21.79,,20.18,,,10639.76,,,1.57,1.57,1.57,20.18,,6537.47,12065.41,86.39,,25.87,25.87,,146.64,,,,,,4498.04,4498.04,613.19,613.19,4523.91,4068.22,5526.37,6539.04,469.77,469.77,469.77,6539.04,468.37,15.41,3541.38,11062.95,11037.08,-83.5,,-83.5,,,6539.04,,6537.47
MRL.MC,2024,1550.46,,1561.88,,11.42,38.66,21.68,,22.35,,,10865.48,,,1.02,1.02,1.02,22.35,,7499.95,13459.19,117.03,,625.77,625.77,,173.37,,,,,,4296.69,4296.69,607.56,607.56,4922.46,3372.0,5958.22,7500.98,563.72,563.73,563.73,7500.98,562.41,14.45,4259.67,12423.44,11797.67,283.76,,283.76,,,7500.98,,7499.95
MRL.MC,2025,841.29,,849.19,,7.9,80.97,,,13.24,,,11433.72,,,4.41,4.41,4.41,13.24,,7884.58,13374.19,127.4,,101.08,101.08,,135.75,,,,,,4337.31,4337.31,617.25,617.25,4438.39,3597.09,5485.2,7888.99,562.41,563.73,563.73,7888.99,562.41,10.01,4146.6,12327.38,12226.3,512.87,,512.87,,,7888.99,,7884.58
MT.AS,2020,,,,,,,,,,2980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT.AS,2021,4215.0,2674.0,4215.0,,,5143.0,849.0,,641.0,1146.0,11465.0,11871.0,35348.0,4533.0,494.0,3931.0,4425.0,188.0,,44681.0,90512.0,14662.0,,1724.0,1913.0,2752.0,20559.0,1266.0,,,,,5797.0,6488.0,6141.0,2369.0,8401.0,3306.0,39168.0,49106.0,982.81,350.0,350.0,49106.0,910.89,2186.0,31803.0,56627.0,54903.0,36702.0,499.0,-18072.0,-18244.0,2690.0,51344.0,,44681.0
MT.AS,2022,9300.0,4489.0,9300.0,,,3839.0,1073.0,,666.0,,11884.0,11479.0,34133.0,5887.0,1136.0,3767.0,4903.0,148.0,,48249.0,94547.0,13166.0,,2355.0,2583.0,2464.0,18089.0,318.0,,,,,8239.0,9067.0,5272.0,2666.0,11650.0,1294.0,38957.0,53152.0,877.81,312.0,312.0,53152.0,805.34,1895.0,28651.0,63746.0,61391.0,45442.0,437.0,-19867.0,-20819.0,2905.0,55590.0,,48249.0
MT.AS,2023,7686.0,5405.0,7686.0,,,3661.0,1192.0,,201.0,,10591.0,13122.0,35965.0,7343.0,1194.0,3908.0,5102.0,212.0,,48859.0,93917.0,13245.0,,2105.0,2312.0,2537.0,18400.0,297.0,,,,,7430.0,8369.0,5173.0,2432.0,10681.0,1849.0,37849.0,53961.0,852.81,303.0,303.0,53961.0,819.27,849.0,27185.0,63496.0,61391.0,46264.0,-4.0,-18942.0,-18441.0,1978.0,56068.0,,48859.0
MT.AS,2024,6400.0,4355.0,6400.0,,,3375.0,1297.0,,436.0,,11719.0,12285.0,33453.0,8353.0,848.0,3605.0,4453.0,271.0,,44770.0,89385.0,12630.0,,2566.0,2748.0,2208.0,17724.0,480.0,,,,,7963.0,8815.0,4676.0,2338.0,11563.0,4129.0,38099.0,49223.0,852.81,303.0,303.0,49223.0,768.55,2117.0,27190.0,59752.0,57186.0,47254.0,-50.0,-23407.0,-22296.0,1321.0,51286.0,,44770.0
MT.AS,2025,5358.0,,5358.0,,,4337.0,,,3576.0,342.0,11010.0,,,,,,5343.0,1346.0,,49035.0,98878.0,12456.0,,2987.0,3173.0,6048.0,19288.0,499.0,,,,,9565.0,10559.0,4950.0,2429.0,13732.0,7194.0,42408.0,54378.0,768.55,303.0,303.0,54378.0,768.55,2360.0,27201.0,66930.0,63943.0,49405.0,-33.0,-20171.0,-18992.0,1256.0,56470.0,,49035.0
MTS.MC,2020,,,,,,,,,,2980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
