Ticker,Year,OperatingCashFlow,CashFlowFromContinuingOperatingActivities,Net Income From Continuing Operations,DepreciationAmortizationDepletion,DepreciationAndAmortization,OtherNonCashItems,ChangeInWorkingCapital,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInOtherWorkingCapital,TaxesRefundPaid,InvestingCashFlow,CashFlowFromContinuingInvestingActivities,NetInvestmentPurchaseAndSale,PurchaseOfInvestments,SaleOfInvestments,NetPPEPurchaseAndSale,PurchaseOfPPE,SaleOfPPE,NetIntangiblesPurchaseAndSale,PurchaseOfIntangibles,SaleOfIntangibles,NetBusinessPurchaseAndSale,PurchaseOfBusiness,SaleOfBusiness,Net Other Investing Changes,FinancingCashFlow,CashFlowFromContinuingFinancingActivities,NetLongTermDebtIssuance,Net Issuance Payments Of Debt,LongTermDebtIssued,LongTermDebtPayments,Net Common Stock Issuance,Common Stock Issuance,Common Stock Payments,Cash Dividends Paid,Net Other Financing Charges,EndCashPosition,ChangeInCash,EffectOfExchangeRateChanges,BeginningCashPosition,CapitalExpenditure,IssuanceOfCapitalStock,IssuanceOfDebt,RepaymentOfDebt,RepurchaseOfCapitalStock,FreeCashFlow
MBG.DE,2021,24549.0,,28775.0,6980.0,6980.0,-11503.0,3179.0,533.0,,3179.0,-3812.0,-6226.0,,-1309.0,-5694.0,4385.0,-3753.0,-4579.0,826.0,-2741.0,-2741.0,,-5269.0,-6062.0,793.0,-7.0,-19059.0,,-18663.0,-17200.0,42196.0,-60859.0,-12.0,36.0,-48.0,-1444.0,-17249.0,23182.0,-736.0,870.0,23048.0,-7320.0,36.0,42196.0,-60859.0,-48.0,17229.0
MBG.DE,2022,16894.0,,20304.0,6521.0,6521.0,-1296.0,-4241.0,1032.0,,-4241.0,-5009.0,-3453.0,,462.0,-2622.0,3084.0,-3012.0,-3481.0,469.0,-3418.0,-3418.0,,2488.0,-849.0,3337.0,27.0,-19032.0,,-13516.0,-13344.0,38429.0,-51945.0,-48.0,,-48.0,-5349.0,-13315.0,17679.0,-5591.0,88.0,23182.0,-6899.0,,38429.0,-51945.0,-48.0,9995.0
MBG.DE,2023,14470.0,,20084.0,6663.0,6663.0,-2369.0,-6251.0,2447.0,,-6251.0,-5621.0,-7315.0,,307.0,-4714.0,5021.0,-3460.0,-3745.0,285.0,-4468.0,-4468.0,,278.0,-334.0,612.0,28.0,-8391.0,,-185.0,-697.0,39288.0,-39473.0,-1941.0,,-1941.0,-5556.0,-570.0,15972.0,-1236.0,-471.0,17679.0,-8213.0,,39288.0,-39473.0,-1941.0,6257.0
MBG.DE,2024,17735.0,,14147.0,6772.0,6772.0,-1362.0,694.0,-203.0,,694.0,-4452.0,-8750.0,,-625.0,-6785.0,6160.0,-3851.0,-4039.0,188.0,-4626.0,-4626.0,,353.0,-363.0,716.0,-1.0,-10752.0,,,,,,-4921.0,,-4921.0,-5486.0,-106.0,14516.0,-1767.0,311.0,15972.0,-8665.0,,,,-4921.0,9070.0
MBG.DE,2025,4429.0,,1402.0,1689.0,1689.0,-237.0,863.0,773.0,,863.0,-314.0,-1130.0,,844.0,-4939.0,5783.0,-867.0,-918.0,51.0,-1063.0,-1063.0,,-61.0,-64.0,3.0,17.0,-781.0,,,,,,0.0,0.0,0.0,,3503.0,13939.0,2518.0,-331.0,11752.0,-1981.0,,,,0.0,2448.0
MC.PA,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC.PA,2021,18647.0,,17155.0,5830.0,5830.0,-405.0,425.0,1002.0,,425.0,-4239.0,-15979.0,,-13325.0,,,-2231.0,-2675.0,444.0,-580.0,-580.0,,,,,147.0,-15156.0,,-6162.0,-6162.0,251.0,-6413.0,-556.0,0.0,-556.0,-3527.0,-2050.0,7817.0,-12488.0,498.0,19806.0,-3255.0,0.0,251.0,-6413.0,-556.0,15392.0
MC.PA,2022,17835.0,,21001.0,6226.0,6226.0,-483.0,-3017.0,8.0,,-3017.0,-5604.0,-5920.0,,-958.0,,,-4324.0,-4397.0,73.0,-685.0,-685.0,,-809.0,,,40.0,-12686.0,,-117.0,-117.0,3774.0,-3891.0,-1616.0,0.0,-1616.0,-6025.0,-1756.0,7100.0,-771.0,55.0,7817.0,-5082.0,0.0,3774.0,-3891.0,-1616.0,12753.0
MC.PA,2023,18403.0,,22560.0,7177.0,7177.0,-259.0,-4574.0,-83.0,,-4574.0,-5730.0,-8310.0,,-116.0,,,-6347.0,-6807.0,460.0,-1000.0,-1000.0,,-721.0,,,-131.0,-9397.0,,2022.0,2022.0,5990.0,-3968.0,-1584.0,0.0,-1584.0,-6251.0,-234.0,7520.0,696.0,-273.0,7100.0,-7807.0,0.0,5990.0,-3968.0,-1584.0,10596.0
MC.PA,2024,18925.0,,18907.0,7796.0,7796.0,488.0,-1924.0,-283.0,,-1924.0,-5531.0,-6539.0,,-579.0,,,-4665.0,-4715.0,50.0,-837.0,-837.0,,-438.0,,,-29.0,-10716.0,,-81.0,-81.0,3595.0,-3676.0,-259.0,53.0,-312.0,-6492.0,-398.0,9269.0,1670.0,80.0,7520.0,-5552.0,53.0,3595.0,-3676.0,-312.0,13373.0
MC.PA,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKS.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKS.L,2021,,,,,,,,,,,,,,,,,,,,,,,8.7,0.0,8.7,,,,,,300.0,,,,,,-3.2,,,,,,,300.0,,,
MKS.L,2022,1378.0,,309.0,510.7,510.7,180.5,239.7,,,239.7,-7.7,-245.7,,2.7,-3.3,6.0,-148.9,-192.8,43.9,-64.6,-64.6,,-42.3,-42.3,,,-595.9,,-163.6,-163.6,0.0,-163.6,0.3,0.3,0.0,,,1197.9,536.4,-8.2,669.7,-257.4,0.3,0.0,-163.6,0.0,1120.6
MKS.L,2023,1029.9,,364.5,523.2,523.2,39.4,-10.1,,,-10.1,-70.6,-516.6,,1.3,-4.2,5.5,-324.7,-325.8,1.1,-84.5,-84.5,,-102.8,-102.8,,,-643.8,,-189.9,-189.9,,-189.9,-0.1,0.0,-0.1,,-9.5,1067.9,-130.5,0.5,1197.9,-410.3,0.0,,-189.9,-0.1,619.6
MKS.L,2024,1301.7,,425.2,526.3,526.3,41.7,77.2,,,77.2,-191.2,-435.3,,-1.9,-2.6,0.7,-353.4,-359.5,6.1,-69.8,-69.8,,0.0,0.0,,,-909.8,,-395.6,-395.6,,-395.6,-26.1,57.0,-83.1,-19.6,-40.0,1022.4,-43.4,-2.1,1067.9,-429.3,57.0,,-395.6,-83.1,872.4
MKS.L,2025,1313.0,,291.9,542.6,542.6,112.5,-38.6,,,-38.6,-208.3,-696.1,,-289.1,-289.7,0.6,-360.1,-408.4,48.3,-98.5,-98.5,,,,,,-773.6,,-187.8,-187.8,,-187.8,-65.5,15.8,-81.3,-60.5,-43.1,864.5,-156.7,-1.2,1022.4,-506.9,15.8,,-187.8,-81.3,806.1
ML.PA,2020,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
ML.PA,2021,2906.0,,1845.0,1734.0,1812.0,217.0,-824.0,5.0,,-824.0,-562.0,-1751.0,,-174.0,-256.0,82.0,-1494.0,-1494.0,,-173.0,-211.0,38.0,-85.0,-85.0,,-42.0,-1433.0,,-730.0,-820.0,44.0,-774.0,0.0,0.0,0.0,-410.0,41.0,4482.0,-278.0,13.0,4747.0,-1488.0,0.0,44.0,-774.0,0.0,1418.0
ML.PA,2022,1931.0,,2009.0,1866.0,1944.0,555.0,-2077.0,-285.0,,-2077.0,-697.0,-1945.0,,105.0,-59.0,164.0,-1919.0,-1919.0,,-189.0,-222.0,33.0,-59.0,-124.0,65.0,23.0,-1860.0,,-101.0,-676.0,67.0,-168.0,-44.0,76.0,-120.0,-803.0,-69.0,2584.0,-1874.0,-24.0,4482.0,-2047.0,76.0,67.0,-168.0,-120.0,-116.0
ML.PA,2023,5287.0,,1983.0,,2008.0,843.0,985.0,232.0,,985.0,-776.0,-2930.0,,-72.0,-345.0,273.0,-2004.0,-2004.0,,-185.0,-232.0,47.0,-651.0,-793.0,142.0,20.0,-2336.0,,-10.0,-1144.0,23.0,-33.0,0.0,0.0,0.0,-893.0,-20.0,2515.0,21.0,-90.0,2584.0,-2274.0,0.0,23.0,-33.0,0.0,3013.0
ML.PA,2024,4336.0,,1890.0,,2085.0,598.0,69.0,-123.0,,69.0,-806.0,-2111.0,,103.0,-59.0,162.0,-1904.0,-1904.0,,-243.0,-278.0,35.0,-2.0,-7.0,5.0,18.0,-794.0,,978.0,825.0,1002.0,-24.0,-465.0,37.0,-502.0,-961.0,77.0,3936.0,1431.0,-10.0,2515.0,-2265.0,37.0,1002.0,-24.0,-502.0,2071.0
ML.PA,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNDI.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
MNDI.L,2021,1150.0,,712.0,375.0,375.0,150.0,-195.0,,,-195.0,-138.0,-670.0,,0.0,,0.0,-460.0,-481.0,21.0,-16.0,-16.0,,-64.0,-64.0,0.0,-87.0,-372.0,,59.0,55.0,59.0,0.0,-7.0,-7.0,-7.0,-298.0,-28.0,455.0,108.0,-1.0,348.0,-542.0,,59.0,-4.0,-7.0,608.0
MNDI.L,2022,1448.0,,1560.0,394.0,394.0,22.0,-419.0,,,-419.0,-196.0,32.0,,5.0,,5.0,-501.0,-508.0,7.0,-12.0,-12.0,,642.0,0.0,642.0,-59.0,-572.0,,-53.0,-62.0,0.0,-53.0,-7.0,-7.0,-7.0,-321.0,-92.0,1381.0,908.0,18.0,455.0,-569.0,,44.0,-106.0,-7.0,879.0
MNDI.L,2023,1359.0,,682.0,408.0,408.0,68.0,229.0,,,229.0,-178.0,-482.0,,2.0,,2.0,-805.0,-830.0,25.0,-16.0,-16.0,,-37.0,-37.0,0.0,385.0,-541.0,,0.0,-17.0,0.0,0.0,-8.0,-8.0,-8.0,-345.0,-92.0,1592.0,336.0,-125.0,1381.0,-894.0,,16.0,-33.0,-8.0,465.0
MNDI.L,2024,851.0,,378.0,443.0,443.0,171.0,-108.0,,,-108.0,-120.0,-936.0,,0.0,,0.0,-916.0,-933.0,17.0,-13.0,-13.0,,-6.0,-6.0,,15.0,-1226.0,,-4.0,-13.0,711.0,-715.0,-12.0,-12.0,-12.0,-1081.0,-44.0,269.0,-1311.0,-12.0,1592.0,-994.0,,720.0,-733.0,-12.0,-143.0
MNDI.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-105.0,-105.0,-105.0,,,,,,,,,0.0,,-105.0,
MNG.L,2021,1302.0,,788.0,,,7253.0,,,,,-332.0,-466.0,,,,,-729.0,-770.0,41.0,,,,263.0,0.0,263.0,,-681.0,,,,,,0.0,0.0,0.0,-466.0,,6908.0,155.0,-23.0,6776.0,-770.0,,,,0.0,532.0
MNG.L,2022,-504.0,,-3019.0,,,-6565.0,-21958.0,,,-21958.0,-268.0,-368.0,,,,,-572.0,-573.0,1.0,,,,204.0,-225.0,429.0,,-1202.0,,,,,,-503.0,-503.0,-503.0,-465.0,,4884.0,-2074.0,50.0,6908.0,-573.0,,,,-503.0,-1077.0
MNG.L,2023,1719.0,,749.0,,,-5716.0,838.0,,,838.0,-250.0,-603.0,,,,,-495.0,-496.0,1.0,,,,-108.0,-213.0,105.0,,-680.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-462.0,9.0,5148.0,436.0,-27.0,4739.0,-496.0,,,0.0,0.0,1223.0
MNG.L,2024,677.0,,145.0,,,-6691.0,-1300.0,,,-1300.0,-514.0,152.0,,,,,-268.0,-289.0,21.0,,,,420.0,-31.0,451.0,,-1142.0,,-450.0,-450.0,,-450.0,,,,-468.0,5.0,4838.0,-313.0,3.0,5148.0,-289.0,,,-450.0,,388.0
MNG.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONC.MI,2020,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,1.12,1.12,0.0,,,,,,,,1.12,,,0.0,
MONC.MI,2021,865.31,,393.55,208.28,246.52,20.28,156.17,46.29,,156.17,-146.72,-621.41,,,,,-124.68,-131.83,7.15,,,,-496.73,-496.73,,,-345.18,,-32.64,-77.48,,-32.64,0.0,0.0,-0.72,-120.68,-0.72,802.72,-101.28,-19.49,923.48,-131.83,0.0,,-32.64,-0.72,733.49
MONC.MI,2022,662.58,,606.71,242.75,264.92,22.74,-66.61,-21.57,,-66.61,-342.13,-167.1,,,,,-167.1,-169.85,2.75,,,,0.0,0.0,,,-391.25,,-11.8,-14.37,,-11.8,-48.35,,-48.35,-160.96,2.93,882.25,104.22,-24.69,802.72,-169.85,,,-11.8,-48.35,492.72
MONC.MI,2023,914.87,,611.9,265.31,291.7,20.99,-29.95,23.57,,-29.95,-285.11,-242.67,,-68.61,-68.61,,-174.07,-176.42,2.35,,,,,,,,-528.02,,-8.2,-23.78,,-8.2,0.0,,0.0,-303.44,-68.61,998.8,144.17,-27.63,882.25,-176.42,,,-8.2,0.0,738.44
MONC.MI,2024,989.51,,639.6,275.31,306.84,4.81,-34.09,-15.44,,-34.09,-263.24,-267.43,,-80.75,-80.75,,-186.68,-195.19,8.52,,,,,,,,-535.17,,-1.51,-13.44,,-1.51,,,,-311.01,,1187.97,186.91,2.27,998.8,-195.19,,,-1.51,,794.31
MONC.MI,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRK.DE,2020,,,,,,,,,,,,,,63.0,-778.0,841.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
MRK.DE,2021,4616.0,,3065.0,1767.0,1767.0,81.0,-274.0,-121.0,,-274.0,,-1578.0,,-200.0,-269.0,69.0,-1059.0,-1066.0,7.0,-316.0,-355.0,39.0,-3.0,-4.0,1.0,,-2504.0,,-239.0,-1747.0,471.0,-710.0,,,,-181.0,-568.0,1899.0,534.0,9.0,1355.0,-1421.0,,859.0,-2606.0,,3195.0
MRK.DE,2022,4259.0,,3339.0,2030.0,2030.0,21.0,-1082.0,-445.0,,-1082.0,,-2743.0,,-145.0,-364.0,219.0,-1510.0,-1531.0,21.0,-237.0,-275.0,38.0,-850.0,-854.0,4.0,-1.0,-1555.0,,24.0,-588.0,1637.0,-1613.0,,,,-239.0,-717.0,1854.0,-39.0,-7.0,1899.0,-1806.0,,2918.0,-3506.0,,2453.0
MRK.DE,2023,3784.0,,2834.0,1880.0,1880.0,-72.0,-707.0,-755.0,,-707.0,,-1892.0,,-27.0,-537.0,510.0,-1788.0,-1807.0,19.0,-80.0,-216.0,136.0,-12.0,-12.0,0.0,-12.0,-1732.0,,277.0,-568.0,697.0,-420.0,,,,-284.0,-868.0,1982.0,160.0,-31.0,1854.0,-2023.0,,1216.0,-1784.0,,1761.0
MRK.DE,2024,4586.0,,2786.0,2134.0,2134.0,-22.0,-310.0,-309.0,,-310.0,,-3050.0,,,,,-1675.0,-1702.0,27.0,-464.0,-482.0,18.0,-767.0,-774.0,7.0,-144.0,-985.0,,230.0,53.0,683.0,-453.0,,,,-284.0,-745.0,2517.0,551.0,-16.0,1982.0,-2184.0,,2796.0,-2743.0,,2402.0
MRK.DE,2025,567.0,,655.0,457.0,457.0,2.0,-543.0,-467.0,,-543.0,,-143.0,,,,,-298.0,-300.0,2.0,-139.0,-144.0,5.0,-2.0,-2.0,0.0,296.0,-257.0,,699.0,745.0,809.0,-110.0,,,,-284.0,-709.0,1166.0,167.0,-6.0,1005.0,-444.0,,809.0,-110.0,,123.0
MRL.MC,2020,,,,,,,,,,,,,,-1.5,-1.5,0.0,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,-0.03,
MRL.MC,2021,162.46,,403.17,1.86,1.86,111.0,-21.6,19.91,,-21.6,-3.65,-0.45,,84.26,,84.26,-2.33,-2.33,,-1.34,-1.34,,-0.0,-0.0,,,335.39,,493.94,493.94,494.65,-0.71,-0.01,0.0,-0.01,-70.03,-88.51,723.48,497.4,,226.07,-3.67,0.0,494.65,-0.71,-0.01,158.79
MRL.MC,2022,222.16,,48.16,1.89,1.89,105.26,-9.64,-21.76,,-9.64,-1.53,1184.25,,1987.4,0.0,1987.4,-0.64,-0.64,,-1.07,-1.07,,-5.59,-5.59,,-535.08,-1700.44,,-1318.29,-1318.29,81.76,-1400.05,-0.14,0.0,-0.14,-455.43,73.42,429.45,-294.03,,723.48,-1.72,0.0,81.76,-1400.05,-0.14,220.44
MRL.MC,2023,227.97,,-74.99,2.08,2.08,117.55,-35.08,-21.2,,-35.08,1.99,-274.75,,0.0,0.0,0.0,-1.1,-1.1,,-0.91,-0.91,,-5.35,-5.35,,,78.56,,277.22,277.22,1021.62,-744.41,0.42,0.42,,-207.02,7.95,461.22,31.77,,429.45,-2.01,0.42,1021.62,-744.41,,225.96
MRL.MC,2024,316.78,,295.95,4.35,4.35,92.55,31.82,4.13,,31.82,1.2,-294.38,,,,,-18.77,-18.77,,-0.71,-0.71,,-53.47,-53.47,,,1069.05,,377.26,377.26,390.9,-13.64,899.54,899.54,,-105.17,-102.58,1552.68,1091.45,,461.22,-19.48,899.54,390.9,-13.64,,297.3
MRL.MC,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRO.L,2020,,,,,,,,,,,,,,-2.0,-2.0,,,,,,,,,,,-19.0,,,,,,,,,,,-14.0,,,,,,,,,,
MRO.L,2021,263.0,,-493.0,370.0,857.0,241.0,75.0,,,75.0,-57.0,2511.0,,-10.0,-10.0,,-205.0,-218.0,13.0,-18.0,-18.0,,0.0,0.0,2703.0,2690.0,-2466.0,,-1555.0,-1555.0,0.0,-1555.0,-729.0,-729.0,-729.0,-69.0,-55.0,468.0,308.0,0.0,160.0,-236.0,,0.0,-1555.0,-729.0,27.0
MRO.L,2022,204.0,,-270.0,104.0,405.0,63.0,-68.0,,,-68.0,-80.0,192.0,,-109.0,-109.0,,-24.0,-69.0,45.0,-7.0,-7.0,,-7.0,-7.0,0.0,338.0,-599.0,,34.0,34.0,632.0,-598.0,-504.0,-504.0,-504.0,-77.0,-23.0,292.0,-203.0,27.0,468.0,-76.0,,632.0,-598.0,-504.0,128.0
MRO.L,2023,29.0,,57.0,100.0,402.0,149.0,-146.0,,,-146.0,-17.0,721.0,,0.0,0.0,,-91.0,-95.0,4.0,-11.0,-11.0,,-317.0,-320.0,3.0,-67.0,-966.0,,-743.0,-743.0,628.0,-1371.0,-93.0,-93.0,-93.0,-81.0,-6.0,57.0,-216.0,-19.0,292.0,-106.0,,628.0,-1371.0,-93.0,-77.0
MRO.L,2024,-121.0,,-4.0,101.0,397.0,163.0,-329.0,,,-329.0,-10.0,-68.0,,,,,-108.0,-108.0,0.0,-15.0,-15.0,,52.0,-3.0,55.0,,219.0,,757.0,757.0,767.0,-10.0,-431.0,-431.0,-431.0,-72.0,,80.0,30.0,-7.0,57.0,-123.0,,767.0,-10.0,-431.0,-244.0
MRO.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT.AS,2020,,,,,,,,,,,,,,,,59.0,,,,,,,,,497.0,,,,,,,,,740.0,,,,,,,,,740.0,,,,
MT.AS,2021,9905.0,9905.0,15565.0,2523.0,2523.0,-113.0,-7081.0,,,-672.0,-2128.0,-340.0,-340.0,2600.0,-80.0,2680.0,-2903.0,-3008.0,105.0,,,,-43.0,-43.0,,6.0,-10898.0,-10898.0,-3580.0,-4957.0,147.0,-3727.0,-5170.0,0.0,-5170.0,-312.0,-459.0,4215.0,-1333.0,-55.0,5600.0,-3008.0,0.0,434.0,-5391.0,-5170.0,6897.0
MT.AS,2022,10203.0,10203.0,9538.0,2580.0,2580.0,-525.0,-615.0,,,608.0,-2940.0,-4483.0,-4483.0,-32.0,-32.0,0.0,-3373.0,-3468.0,95.0,,,,-939.0,-939.0,0.0,-139.0,-477.0,-477.0,3733.0,3123.0,3893.0,-160.0,-2937.0,0.0,-2937.0,-332.0,-331.0,9300.0,5243.0,-158.0,4215.0,-3468.0,0.0,4327.0,-1204.0,-2937.0,6735.0
MT.AS,2023,7645.0,7645.0,1022.0,2675.0,2675.0,-94.0,1714.0,,,110.0,-977.0,-5848.0,-5848.0,560.0,,560.0,-3895.0,-4613.0,718.0,,,,-2343.0,-2597.0,254.0,-170.0,-3666.0,-3666.0,-475.0,-1927.0,134.0,-609.0,-1208.0,,-1208.0,-369.0,-162.0,7686.0,-1869.0,255.0,9300.0,-4613.0,,352.0,-2279.0,-1208.0,3032.0
MT.AS,2024,4852.0,4852.0,1380.0,2632.0,2632.0,-335.0,-185.0,,,-287.0,-763.0,-4987.0,-4987.0,216.0,,,-3837.0,-4405.0,568.0,,,,-1352.0,-1352.0,0.0,-14.0,-680.0,-680.0,1963.0,1028.0,2227.0,-264.0,-1300.0,,-1300.0,-393.0,-15.0,6400.0,-815.0,-471.0,7686.0,-4405.0,,2484.0,-1456.0,-1300.0,447.0
MT.AS,2025,1416.0,1416.0,1846.0,697.0,697.0,-1900.0,-137.0,,,-137.0,,-763.0,-763.0,,,,-886.0,-886.0,,,,,,,,32.0,-813.0,-813.0,-419.0,-419.0,,-1196.0,-168.0,-168.0,-168.0,-256.0,,,,302.0,,-886.0,,,-1196.0,-168.0,530.0
MTS.MC,2020,,,,,,,,,,,,,,,,59.0,,,,,,,,,497.0,,,,,,,,,740.0,,,,,,,,,740.0,,,,
MTS.MC,2021,9905.0,9905.0,15565.0,2523.0,2523.0,-113.0,-7081.0,,,-672.0,-2128.0,-340.0,-340.0,2600.0,-80.0,2680.0,-2903.0,-3008.0,105.0,,,,-43.0,-43.0,,6.0,-10898.0,-10898.0,-3580.0,-4957.0,147.0,-3727.0,-5170.0,0.0,-5170.0,-312.0,-459.0,4215.0,-1333.0,-55.0,5600.0,-3008.0,0.0,434.0,-5391.0,-5170.0,6897.0
MTS.MC,2022,10203.0,10203.0,9538.0,2580.0,2580.0,-525.0,-615.0,,,608.0,-2940.0,-4483.0,-4483.0,-32.0,-32.0,0.0,-3373.0,-3468.0,95.0,,,,-939.0,-939.0,0.0,-139.0,-477.0,-477.0,3733.0,3123.0,3893.0,-160.0,-2937.0,0.0,-2937.0,-332.0,-331.0,9300.0,5243.0,-158.0,4215.0,-3468.0,0.0,4327.0,-1204.0,-2937.0,6735.0
MTS.MC,2023,7645.0,7645.0,1022.0,2675.0,2675.0,-94.0,1714.0,,,110.0,-977.0,-5848.0,-5848.0,560.0,,560.0,-3895.0,-4613.0,718.0,,,,-2343.0,-2597.0,254.0,-170.0,-3666.0,-3666.0,-475.0,-1927.0,134.0,-609.0,-1208.0,,-1208.0,-369.0,-162.0,7686.0,-1869.0,255.0,9300.0,-4613.0,,352.0,-2279.0,-1208.0,3032.0
MTS.MC,2024,4852.0,4852.0,1380.0,2632.0,2632.0,-335.0,-185.0,,,-287.0,-763.0,-4987.0,-4987.0,216.0,,,-3837.0,-4405.0,568.0,,,,-1352.0,-1352.0,0.0,-14.0,-680.0,-680.0,1963.0,1028.0,2227.0,-264.0,-1300.0,,-1300.0,-393.0,-15.0,6400.0,-815.0,-471.0,7686.0,-4405.0,,2484.0,-1456.0,-1300.0,447.0
MTS.MC,2025,1416.0,1416.0,1846.0,697.0,697.0,-1900.0,-137.0,,,-137.0,,-763.0,-763.0,,,,-886.0,-886.0,,,,,,,,32.0,-813.0,-813.0,-419.0,-419.0,,-1196.0,-168.0,-168.0,-168.0,-256.0,,,,302.0,,-886.0,,,-1196.0,-168.0,530.0
MTX.DE,2020,,,,233.0,,,,,-80.0,,,,,,,,,,,,-42.0,,,,,,,,,,594.0,,23.0,23.0,0.0,,,,,,,,23.0,594.0,,0.0,
MTX.DE,2021,567.0,,231.0,265.0,357.0,-25.0,68.0,50.0,,68.0,-107.0,-345.0,,-32.0,-42.0,10.0,,,,-61.0,-82.0,21.0,32.0,,32.0,1.0,-276.0,,-130.0,-130.0,,-130.0,-8.0,23.0,-31.0,-80.0,-24.0,722.0,-54.0,3.0,773.0,-367.0,23.0,,-130.0,-31.0,200.0
MTX.DE,2022,728.0,,333.0,247.0,356.0,269.0,-278.0,-293.0,,-278.0,-76.0,-400.0,,-28.0,-51.0,23.0,,,,16.0,-59.0,16.0,14.0,,14.0,-21.0,-224.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-124.0,-36.0,823.0,104.0,-3.0,722.0,-381.0,0.0,,0.0,0.0,347.0
MTX.DE,2023,777.0,,-97.0,,332.0,1056.0,-127.0,-81.0,,-127.0,-237.0,-420.0,,-17.0,-33.0,16.0,,,,30.0,,30.0,0.0,,0.0,-21.0,-294.0,,-1.0,6.0,,-1.0,,,,-174.0,-45.0,883.0,63.0,-3.0,823.0,-412.0,,7.0,-1.0,,365.0
MTX.DE,2024,714.0,,642.0,,483.0,250.0,-670.0,-696.0,,-670.0,-206.0,-603.0,,12.0,-23.0,35.0,,,,58.0,,58.0,,,,-33.0,736.0,,1041.0,1045.0,1041.0,0.0,,,,-117.0,-123.0,1747.0,847.0,17.0,883.0,-640.0,,1045.0,0.0,,74.0
MTX.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUV2.DE,2020,,,,,,,,,,,,,,-6089.0,,,,,,,,,,-2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
MUV2.DE,2021,5226.0,,2932.0,,,-672.0,6442.0,-3481.0,,6442.0,,-3818.0,,-3670.0,,,,,,,,,-153.0,-153.0,,5.0,-1681.0,,,,,,0.0,0.0,,-1378.0,-303.0,5487.0,-273.0,146.0,5615.0,,0.0,,,,5226.0
MUV2.DE,2022,3972.0,,5309.0,2873.0,2873.0,677.0,-9861.0,-8625.0,,-9861.0,,-270.0,,11276.0,,,-94.0,-140.0,46.0,-204.0,-209.0,5.0,37.0,,37.0,-9.0,-2702.0,,-457.0,-457.0,0.0,-457.0,-605.0,0.0,-605.0,-1549.0,-91.0,6448.0,1000.0,35.0,5413.0,-349.0,0.0,0.0,-457.0,-605.0,3623.0
MUV2.DE,2023,2543.0,,4597.0,317.0,317.0,321.0,-5297.0,-5238.0,,-5297.0,,-329.0,,,,,-112.0,-148.0,36.0,-194.0,-198.0,4.0,-29.0,-48.0,19.0,6.0,-2983.0,,-134.0,-134.0,0.0,-134.0,-1041.0,0.0,-1041.0,-1583.0,-225.0,5621.0,-769.0,-47.0,6439.0,-346.0,0.0,0.0,-134.0,-1041.0,2197.0
MUV2.DE,2024,3143.0,,5671.0,375.0,375.0,81.0,-5739.0,-5758.0,,-5739.0,,-505.0,,,,,-154.0,-167.0,13.0,-60.0,-149.0,89.0,-293.0,-340.0,47.0,2.0,-2228.0,,1346.0,1346.0,1487.0,-141.0,-1437.0,0.0,-1437.0,-2006.0,-131.0,6128.0,410.0,122.0,5595.0,-316.0,0.0,1487.0,-141.0,-1437.0,2827.0
MUV2.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDA-SE.ST,2020,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,-17.0,,,,,,,,,,,-17.0,
