ticker_market,market,name,country,ticket
ALPN.SW,SW,Alpine Select AG,switzerland,ALPN
ALSN.SW,SW,Also Holding AG,switzerland,ALSN
APGN.SW,SW,APG SGA SA,switzerland,APGN
AUTON.SW,SW,Autoneum Holding AG,switzerland,AUTON
BANB.SW,SW,BACHEM HOLDING AG,switzerland,BANB
BBN.SW,SW,Bellevue Group AG,switzerland,BBN
BCGE.SW,SW,Banque Cantonale de Geneve,switzerland,BCGE
BCHN.SW,SW,Burckhardt Compression,switzerland,BCHN
BCJ.SW,SW,Banque Cantonale Du Jura,switzerland,BCJ
BEKN.SW,SW,Berner Kantonalbank AG,switzerland,BEKN
BKWB.SW,SW,BKW AG,switzerland,BKWB
BLIN.SW,SW,BFW Liegenschaften AG,switzerland,BLIN
BLKB.SW,SW,Basellandschaftliche Kantonalbank,switzerland,BLKB
BOBNN.SW,SW,Bobst Group SA,switzerland,BOBNN
BPDG.SW,SW,Banque Profil Gestion,switzerland,BPDG
BRKN.SW,SW,Burkhalter Holding AG,switzerland,BRKN
BSKP.SW,SW,Basler Kantonalbank,switzerland,BSKP
BSLN.SW,SW,Basilea Pharmaceutica AG,switzerland,BSLN
BVZN.SW,SW,BVZ Holding AG,switzerland,BVZN
CALN.SW,SW,Calida Holding AG,switzerland,CALN
CASN.SW,SW,Castle Alternative Invest AG,switzerland,CASN
CFT.SW,SW,Compagnie Financiere Tradition,switzerland,CFT
CICN.SW,SW,Cicor Technologies Ltd,switzerland,CICN
CIE.SW,SW,CI Com SA,switzerland,CIE
CLTN.SW,SW,Coltene Holding AG,switzerland,CLTN
CLXN.SW,SW,Crealogix Holding AG,switzerland,CLXN
CMBN.SW,SW,Cembra Money Bank AG,switzerland,CMBN
CONC.SW,SW,Conzzeta AG,switzerland,CONC
COTNE.SW,SW,Comet,switzerland,COTNE
CPE.SW,SW,Castle Private Equity AG,switzerland,CPE
CHAMA.SW,SW,Cham Group,switzerland,CHAMA
CPHN.SW,SW,CPH Chemie und Papier Holding,switzerland,CPHN
DCN.SW,SW,Datacolor AG,switzerland,DCN
DESN.SW,SW,Dottikon Es Holding AG,switzerland,DESN
DUFN.SW,SW,Dufry,switzerland,DUFN
EDHN.SW,SW,Energiedienst Holding AG,switzerland,EDHN
EFGN.SW,SW,EFG International AG,switzerland,EFGN
ELMN.SW,SW,Elma Electronic AG,switzerland,ELMN
ESUN.SW,SW,Edisun Power Europe AG,switzerland,ESUN
FORN.SW,SW,Forbo Holding AG,switzerland,FORN
FTON.SW,SW,Feintool International Holding,switzerland,FTON
GAV.SW,SW,Carlo Gavazzi Holding AG,switzerland,GAV
LUMX.SW,SW,LumX,switzerland,LUMX
GMI.SW,SW,Groupe Minoteries SA,switzerland,GMI
GRKP.SW,SW,Graubuendner Kantonalbank,switzerland,GRKP
GUR.SW,SW,Gurit Holding AG,switzerland,GUR
HBLN.SW,SW,Hypothekarbank Lenzburg AG,switzerland,HBLN
HBMN.SW,SW,HBM Healthcare Investments,switzerland,HBMN
HIAG.SW,SW,HIAG Immobilien Holding AG,switzerland,HIAG
HLEE.SW,SW,Highlight Event Entertainment,switzerland,HLEE
HOCN.SW,SW,Hochdorf Holding AG,switzerland,HOCN
HREN.SW,SW,Romande Energie Holding SA,switzerland,HREN
HUBN.SW,SW,Huber+suhner AG,switzerland,HUBN
INRN.SW,SW,Interroll Holding AG,switzerland,INRN
ISN.SW,SW,Intershop Holding AG,switzerland,ISN
JFN.SW,SW,Jungfraubahn,switzerland,JFN
KUD.SW,SW,Kudelski,switzerland,KUD
LECN.SW,SW,Leclanche SA,switzerland,LECN
LEHN.SW,SW,Lem Holding SA,switzerland,LEHN
LEON.SW,SW,Leonteq AG,switzerland,LEON
LINN.SW,SW,Bank Linth LLB AG,switzerland,LINN
MBTN.SW,SW,Meyer Burger Tech AG,switzerland,MBTN
NBEN.SW,SW,Nebag ag,switzerland,NBEN
NEV.SW,SW,New Venturetec AG,switzerland,NEV
NEWN.SW,SW,New Value AG,switzerland,NEWN
PEHN.SW,SW,Private Equity Holding AG,switzerland,PEHN
STMN.SW,SW,Straumann Holding AG,switzerland,STMN
TEMN.SW,SW,Temenos Group AG,switzerland,TEMN
BALNE.SW,SW,Baloise N 2L,switzerland,BALNE
MOZN.SW,SW,mobilezone ag,switzerland,MOZN
BAP.SW,SW,Groupe Baumgartner Holding,switzerland,BAP
AAPLEUR.SW,SW,Apple,switzerland,AAPLEUR
BAYGNEUR.SW,SW,Bayer,switzerland,BAYGnEUR
BEIGEUR.SW,SW,Beiersdorf AG,switzerland,BEIGEUR
DAIGNEUR.SW,SW,Daimler,switzerland,DAIGnEUR
DBKGNEUR.SW,SW,Deutsche Bank AG,switzerland,DBKGnEUR
FREGEUR.SW,SW,Fresenius SE,switzerland,FREGEUR
HEIGEUR.SW,SW,Heidelbergcement,switzerland,HEIGEUR
IFXGNEUR.SW,SW,Infineon,switzerland,IFXGnEUR
MRCGEUR.SW,SW,Merck,switzerland,MRCGEUR
RWEGEUR.SW,SW,RWE AG ST,switzerland,RWEGEUR
TKAGEUR.SW,SW,Thyssenkrupp AG,switzerland,TKAGEUR
BMWGEUR.SW,SW,BMW ST,switzerland,BMWGEUR
DPWGNEUR.SW,SW,Deutsche Post,switzerland,DPWGnEUR
DTEGNEUR.SW,SW,Deutsche Telekom AG,switzerland,DTEGnEUR
LHAGEUR.SW,SW,Lufthansa,switzerland,LHAGEUR
LXSGEUR.SW,SW,Lanxess AG,switzerland,LXSGEUR
FMEGEUR.SW,SW,Fresenius ST,switzerland,FMEGEUR
LLBN.SW,SW,Liechtensteinische Landesbank,switzerland,LLBN
LUKN.SW,SW,Luzerner Kantonalbank AG,switzerland,LUKN
MCHN.SW,SW,MCH Group AG,switzerland,MCHN
METN.SW,SW,Metall Zug AG,switzerland,METN
MIKN.SW,SW,Mikron Holding AG,switzerland,MIKN
MUVGNEUR.SW,SW,Muench. Rueckvers.,switzerland,MUVGnEUR
NWRN.SW,SW,Newron Pharmaceuticals,switzerland,NWRN
ODHN.SW,SW,Orascom Development,switzerland,ODHN
OFN.SW,SW,Orell Fuessli Holding AG,switzerland,OFN
ORON.SW,SW,Orior AG,switzerland,ORON
NTIV.SW,SW,Native,switzerland,NTIV
PEAN.SW,SW,Peach Property Group AG,switzerland,PEAN
PEDU.SW,SW,Perrot Duval Holding SA,switzerland,PEDU
PLANZ.SW,SW,Plazza Immobilien AG,switzerland,PLANZ
PM.SW,SW,Phoenix Mecano AG,switzerland,PM
PRFN.SW,SW,Perfect Holding SA,switzerland,PRFN
PWTN.SW,SW,Panalpina Welttransport,switzerland,PWTN
RLD.SW,SW,Edmond de Rothschild Suisse SA,switzerland,RLD
RO.SW,SW,Roche Holding,switzerland,RO
ROL.SW,SW,Von Roll Holding AG,switzerland,ROL
SAHN.SW,SW,Schaffner Holding AG,switzerland,SAHN
SANN.SW,SW,Santhera Pharmaceuticals Holding,switzerland,SANN
SFPN.SW,SW,Swiss Finance & Property Invest,switzerland,SFPN
SFZN.SW,SW,Siegfried Holding Ltd,switzerland,SFZN
SGKN.SW,SW,St Galler Kantonalbank AG,switzerland,SGKN
SHLTN.SW,SW,S H L Telemedicine Ltd,switzerland,SHLTN
SKIN.SW,SW,Cassiopea SpA,switzerland,SKIN
SNBN.SW,SW,Schweizerische Nationalbank,switzerland,SNBN
SQN.SW,SW,Swissquote Group Holding SA,switzerland,SQN
STGN.SW,SW,Starrag Group Holding AG,switzerland,STGN
STLN.SW,SW,Schmolz & Bickenbach AG,switzerland,STLN
STRN.SW,SW,Schlatter Industries AG,switzerland,STRN
SWTQ.SW,SW,Schweiter Tech,switzerland,SWTQ
TAMN.SW,SW,Tamedia AG,switzerland,TAMN
TIBN.SW,SW,Bergbahnen Engelberg Truebsee,switzerland,TIBN
TKBP.SW,SW,Thurgauer Kantonalbank,switzerland,TKBP
RLFB.SW,SW,Therametrics holding,switzerland,RLFB
TOHN.SW,SW,Tornos,switzerland,TOHN
UBXN.SW,SW,U Blox Holding AG,switzerland,UBXN
ARONL.SW,SW,Arundel,switzerland,ARONL
VAHN.SW,SW,Vaudoise Assurances Holding SA,switzerland,VAHN
VBSN.SW,SW,IVF Hartmann Holding AG,switzerland,VBSN
VET.SW,SW,Vetropack Holding SA,switzerland,VET
VILN.SW,SW,Villars Holding SA,switzerland,VILN
VLRT.SW,SW,Valartis,switzerland,VLRT
VPBN.SW,SW,VP Bank AG,switzerland,VPBN
VZN.SW,SW,VZ Holding AG,switzerland,VZN
WARN.SW,SW,Warteck Invest Ltd,switzerland,WARN
WKB.SW,SW,Banque Cantonale du Valais,switzerland,WKB
METG.SW,SW,Walter Meier,switzerland,METG
YPSN.SW,SW,Ypsomed Holding AG,switzerland,YPSN
ZBH.SW,SW,Zimmer Biomet,switzerland,ZBH
ZG.SW,SW,Zuger Kantonalbank,switzerland,ZG
ZUBN.SW,SW,Zueblin Immobilien Holding AG,switzerland,ZUBN
ZUGN.SW,SW,Zug Estates Holding AG,switzerland,ZUGN
ZWM.SW,SW,Zwahlen et Mayr SA,switzerland,ZWM
ALVGEUR.SW,SW,Allianz,switzerland,ALVGEUR
DB1GNEUR.SW,SW,Deutsche Boerse,switzerland,DB1GnEUR
EONGNEUR.SW,SW,E.ON SE,switzerland,EONGnEUR
SAPGEUR.SW,SW,SAP,switzerland,SAPGEUR
SIEGNEUR.SW,SW,Siemens AG,switzerland,SIEGnEUR
GLKBN.SW,SW,Glarner Kantonalbank,switzerland,GLKBN
KHC.SW,SW,Kraft Heinz,switzerland,KHC
ENGIE.SW,SW,Engie,switzerland,ENGIE
HNKG_PEUR.SW,SW,Henkel VZO,switzerland,HNKG_pEUR
ADSGNEUR.SW,SW,Adidas,switzerland,ADSGnEUR
CONGEUR.SW,SW,Continental AG,switzerland,CONGEUR
PYPL.SW,SW,PayPal Holdings Inc,switzerland,PYPL
RACE.SW,SW,Ferrari NV,switzerland,RACE
SDFGNEUR.SW,SW,K+S AG,switzerland,SDFGnEUR
VNAN.SW,SW,Vonovia,switzerland,VNAn
FTI.SW,SW,TechnipFMC,switzerland,FTI
EW.SW,SW,Edwards Lifesciences,switzerland,EW
TSC.SW,SW,Tractor Supply,switzerland,TSC
WIHN.SW,SW,Wisekey International,switzerland,WIHN
TELIA.SW,SW,Telia Company,switzerland,TELIA
VACN.SW,SW,VAT Group,switzerland,VACN
RDSB.SW,SW,Royal Dutch Shell B,switzerland,RDSB
NTES.SW,SW,NetEase,switzerland,NTES
IREN.SW,SW,Investis,switzerland,IREN
GLJ.SW,SW,Grenke,switzerland,GLJ
INGA.SW,SW,ING Groep,switzerland,INGA
GIVN.SW,SW,Givaudan,switzerland,GIVN
AAPLUSD.SW,SW,Apple,switzerland,AAPLUSD
AMZNUSD.SW,SW,Amazon.com,switzerland,AMZNUSD
BMYUSD.SW,SW,Bristol-Myers Squibb,switzerland,BMYUSD
MOUSD.SW,SW,Altria,switzerland,MOUSD
NFLXUSD.SW,SW,Netflix,switzerland,NFLXUSD
QCOMUSD.SW,SW,Qualcomm,switzerland,QCOMUSD
TSLAUSD.SW,SW,Tesla,switzerland,TSLAUSD
WFCUSD.SW,SW,Wells Fargo&Co,switzerland,WFCUSD
BABAUSD.SW,SW,Alibaba ADR,switzerland,BABAUSD
GOOGLUSD.SW,SW,Alphabet A,switzerland,GOOGLUSD
AMDUSD.SW,SW,AMD,switzerland,AMDUSD
GILDUSD.SW,SW,Gilead,switzerland,GILDUSD
GMUSD.SW,SW,General Motors,switzerland,GMUSD
IBMUSD.SW,SW,IBM,switzerland,IBMUSD
JNJUSD.SW,SW,J&J,switzerland,JNJUSD
JPMUSD.SW,SW,JPMorgan,switzerland,JPMUSD
MDLZUSD.SW,SW,Mondelez,switzerland,MDLZUSD
MRKUSD.SW,SW,Merck&Co,switzerland,MRKUSD
RIGNUSD.SW,SW,Transocean,switzerland,RIGNUSD
SBUXUSD.SW,SW,Starbucks,switzerland,SBUXUSD
TUSD.SW,SW,AT&T,switzerland,TUSD
TWTRUSD.SW,SW,Twitter Inc,switzerland,TWTRUSD
VLOF.SW,SW,Valeo,switzerland,VLOF
INTCUSD.SW,SW,Intel,switzerland,INTCUSD
CSCOUSD.SW,SW,Cisco,switzerland,CSCOUSD
HDUSD.SW,SW,Home Depot,switzerland,HDUSD
NKEUSD.SW,SW,Nike,switzerland,NKEUSD
UNIPE.SW,SW,Uniper SE,switzerland,UNIPE
CELGUSD.SW,SW,Celgene,switzerland,CELGUSD
CUSD.SW,SW,Citigroup,switzerland,CUSD
FBUSD.SW,SW,Facebook,switzerland,FBUSD
XOMUSD.SW,SW,Exxon Mobil,switzerland,XOMUSD
KOUSD.SW,SW,Coca-Cola,switzerland,KOUSD
GPROUSD.SW,SW,GoPro Inc,switzerland,GPROUSD
INNOG.SW,SW,Innogy,switzerland,INNOG
CVXUSD.SW,SW,Chevron,switzerland,CVXUSD
GLWUSD.SW,SW,Corning,switzerland,GLWUSD
VZUSD.SW,SW,Verizon,switzerland,VZUSD
MSFTUSD.SW,SW,Microsoft,switzerland,MSFTUSD
FCXUSD.SW,SW,Freeport-McMoran,switzerland,FCXUSD
PMAG.SW,SW,PIERER Mobility AG,switzerland,PMAG
PGUSD.SW,SW,Procter&Gamble,switzerland,PGUSD
DISUSD.SW,SW,Walt Disney,switzerland,DISUSD
FSLRUSD.SW,SW,First Solar,switzerland,FSLRUSD
HPQAUSD.SW,SW,HP Inc,switzerland,HPQAUSD
MUUSD.SW,SW,Micron,switzerland,MUUSD
0992.SW,SW,Lenovo Group,switzerland,0992
6758.SW,SW,Sony,switzerland,6758
AAL.SW,SW,Anglo American,switzerland,AAL
AAPL.SW,SW,Apple,switzerland,AAPL
ABI.SW,SW,Anheuser Busch Inbev,switzerland,ABI
ABT.SW,SW,Abbott Labs,switzerland,ABT
ABX.SW,SW,Barrick Gold,switzerland,ABX
ACCP.SW,SW,Accor,switzerland,ACCP
ADBE.SW,SW,Adobe,switzerland,ADBE
ADSGN.SW,SW,Adidas,switzerland,ADSGn
AEGN.SW,SW,Aegon,switzerland,AEGN
AEM.SW,SW,Agnico Eagle Mines,switzerland,AEM
AFXG.SW,SW,Carl Zeiss AG,switzerland,AFXG
AIR.SW,SW,Airbus Group,switzerland,AIR
AIRP.SW,SW,Air Liquide,switzerland,AIRP
ALSO.SW,SW,Alstom,switzerland,ALSO
ALVG.SW,SW,Allianz,switzerland,ALVG
AMD.SW,SW,AMD,switzerland,AMD
AMGN.SW,SW,Amgen,switzerland,AMGN
AMZN.SW,SW,Amazon.com,switzerland,AMZN
ANFO.SW,SW,UBS CH Property Fund Leman,switzerland,ANFO
ASML.SW,SW,ASML Holding,switzerland,ASML
ATSV.SW,SW,At&S Austria,switzerland,ATSV
AUDKT.SW,SW,RTL Group,switzerland,AUDKt
AXAF.SW,SW,AXA,switzerland,AXAF
AXP.SW,SW,American Express,switzerland,AXP
AZN.SW,SW,AstraZeneca,switzerland,AZN
BA.SW,SW,Boeing,switzerland,BA
BAC.SW,SW,Bank of America,switzerland,BAC
BARC.SW,SW,Barclays,switzerland,BARC
BATS.SW,SW,British American Tobacco,switzerland,BATS
BAYGN.SW,SW,Bayer,switzerland,BAYGn
BEIG.SW,SW,Beiersdorf AG,switzerland,BEIG
BHP1.SW,SW,BHP Billiton Ltd,switzerland,BHP1
BIIB.SW,SW,Biogen,switzerland,BIIB
BIM.SW,SW,Bonhote Immobilier,switzerland,BIM
BLD.SW,SW,Ballard,switzerland,BLD
BLT.SW,SW,BHP Group,switzerland,BLT
BMWG.SW,SW,BMW ST,switzerland,BMWG
BMY.SW,SW,Bristol-Myers Squibb,switzerland,BMY
BNPP.SW,SW,BNP Paribas,switzerland,BNPP
BOSSN.SW,SW,Hugo Boss AG,switzerland,BOSSn
BP.SW,SW,BP,switzerland,BP
BRKB.SW,SW,Berkshire Hathaway B,switzerland,BRKb
BVB.SW,SW,Borussia Dortmund,switzerland,BVB
C.SW,SW,Citigroup,switzerland,C
CADON.SW,SW,Comercial del Plata N,switzerland,CADOn
CAGR.SW,SW,Credit Agricole,switzerland,CAGR
CARR.SW,SW,Carrefour,switzerland,CARR
CAT.SW,SW,Caterpillar,switzerland,CAT
CBKG.SW,SW,Commerzbank,switzerland,CBKG
CCO.SW,SW,Cameco,switzerland,CCO
CDE.SW,SW,Coeur Mining,switzerland,CDE
CELG.SW,SW,Celgene,switzerland,CELG
CHD.SW,SW,Church&Dwight,switzerland,CHD
CL.SW,SW,Colgate-Palmolive,switzerland,CL
CNAT.SW,SW,Natixis,switzerland,CNAT
COKG.SW,SW,Cancom SE,switzerland,COKG
COLOB.SW,SW,Coloplast,switzerland,COLOb
CONG.SW,SW,Continental AG,switzerland,CONG
COP.SW,SW,ConocoPhillips,switzerland,COP
CRDI.SW,SW,UniCredit,switzerland,CRDI
CRMS.SW,SW,Salesforce.com,switzerland,CRMS
CSCO.SW,SW,Cisco,switzerland,CSCO
CSLP.SW,SW,CS Real Estate Fund LivingPlus,switzerland,CSLP
CTSH.SW,SW,Cognizant A,switzerland,CTSH
CVX.SW,SW,Chevron,switzerland,CVX
DAIGN.SW,SW,Daimler,switzerland,DAIGn
DALI.SW,SW,Delta Air Lines,switzerland,DALI
DB1GN.SW,SW,Deutsche Boerse,switzerland,DB1Gn
DBANN.SW,SW,Deutsche Beteiligungs AG,switzerland,DBANn
DBKGN.SW,SW,Deutsche Bank AG,switzerland,DBKGn
DDD.SW,SW,3D Systems,switzerland,DDD
DEZG.SW,SW,Deutz AG,switzerland,DEZG
DIS.SW,SW,Walt Disney,switzerland,DIS
DPWGN.SW,SW,Deutsche Post,switzerland,DPWGn
DRPF.SW,SW,UBS CH Property Direct Residential,switzerland,DRPF
DTEGN.SW,SW,Deutsche Telekom AG,switzerland,DTEGn
DUEG.SW,SW,Duerr AG,switzerland,DUEG
DWNG.SW,SW,Deutsche Wohnen,switzerland,DWNG
EDF.SW,SW,Electricite de France,switzerland,EDF
EDP.SW,SW,EDP,switzerland,EDP
EMR.SW,SW,Emerson,switzerland,EMR
ENEI.SW,SW,Enel,switzerland,ENEI
ENI.SW,SW,ENI,switzerland,ENI
EONGN.SW,SW,E.ON SE,switzerland,EONGn
EPED.SW,SW,Faurecia,switzerland,EPED
EPH.SW,SW,Eastern Property Holdings,switzerland,EPH
ERRES.SW,SW,Edmond de Rothschild RE,switzerland,ERRES
ESSI.SW,SW,EssilorLuxottica,switzerland,ESSI
EVKN.SW,SW,Evonik,switzerland,EVKn
EVTG.SW,SW,Evotec AG,switzerland,EVTG
FB.SW,SW,Facebook,switzerland,FB
FCX.SW,SW,Freeport-McMoran,switzerland,FCX
FIEG.SW,SW,Fielmann AG,switzerland,FIEG
FIR.SW,SW,FIR,switzerland,FIR
FMEG.SW,SW,Fresenius ST,switzerland,FMEG
FNTGN.SW,SW,Freenet AG,switzerland,FNTGn
FOC.SW,SW,La Fonciere,switzerland,FOC
FONC.SW,SW,Ubs Property Fd Leman Residential,switzerland,FONC
FREG.SW,SW,Fresenius SE,switzerland,FREG
FSLR.SW,SW,First Solar,switzerland,FSLR
G1AG.SW,SW,GEA Group AG,switzerland,G1AG
GASI.SW,SW,Generali,switzerland,GASI
GBFG.SW,SW,Bilfinger SE,switzerland,GBFG
GFIJ.SW,SW,Gold Fields,switzerland,GFIJ
GILD.SW,SW,Gilead,switzerland,GILD
GIS.SW,SW,General Mills,switzerland,GIS
GLOBI.SW,SW,Credit Suisse RE Global,switzerland,GLOBI
GMMG.SW,SW,Grammer AG,switzerland,GMMG
GOOGL.SW,SW,Alphabet A,switzerland,GOOGL
GPRO.SW,SW,GoPro Inc,switzerland,GPRO
GREEN.SW,SW,Credit Suisse RE Green Property,switzerland,GREEN
GSK.SW,SW,GlaxoSmithKline,switzerland,GSK
GXIG.SW,SW,Gerresheimer AG,switzerland,GXIG
HABG.SW,SW,Hamborner AG,switzerland,HABG
HAL.SW,SW,Halliburton,switzerland,HAL
HD.SW,SW,Home Depot,switzerland,HD
HDDG.SW,SW,Heidelberger Druckmaschinen,switzerland,HDDG
HEIG.SW,SW,Heidelbergcement,switzerland,HEIG
HEIN.SW,SW,Heineken,switzerland,HEIN
HHFGN.SW,SW,Hamburger Hafen A-SP,switzerland,HHFGn
HL.SW,SW,Hecla Mining,switzerland,HL
HMB.SW,SW,H&M B,switzerland,HMb
HNRGN.SW,SW,Hannover Rueckversicherung SE,switzerland,HNRGn
HOSP.SW,SW,CS Real Estate Hospitality,switzerland,HOSP
HOTG.SW,SW,Hochtief AG,switzerland,HOTG
IBM.SW,SW,IBM,switzerland,IBM
IFXGN.SW,SW,Infineon,switzerland,IFXGn
IM.SW,SW,Immofonds Immobilien,switzerland,IM
IMHE.SW,SW,Immo Helvetic,switzerland,IMHE
INGC.SW,SW,Ingenico,switzerland,INGC
INT.SW,SW,CS Real Estate Fund Interswiss,switzerland,INT
INTC.SW,SW,Intel,switzerland,INTC
ISP.SW,SW,Intesa Sanpaolo,switzerland,ISP
ISRGS.SW,SW,Intuitive Surgical,switzerland,ISRGS
JNJ.SW,SW,J&J,switzerland,JNJ
JPM.SW,SW,JPMorgan,switzerland,JPM
KGC.SW,SW,Kinross Gold,switzerland,KGC
KGX.SW,SW,Kion Group AG,switzerland,KGX
KO.SW,SW,Coca-Cola,switzerland,KO
KU2G.SW,SW,Kuka AG,switzerland,KU2G
LHAG.SW,SW,Lufthansa,switzerland,LHAG
LLOY.SW,SW,Lloyds Banking,switzerland,LLOY
LMT.SW,SW,Lockheed Martin,switzerland,LMT
LVMH.SW,SW,Louis Vuitton,switzerland,LVMH
MCD.SW,SW,McDonald’s,switzerland,MCD
MDLZ.SW,SW,Mondelez,switzerland,MDLZ
MDT.SW,SW,Medtronic,switzerland,MDT
CECG.SW,SW,Ceconomy,switzerland,CECG
MMM.SW,SW,3M,switzerland,MMM
MO.SW,SW,Altria,switzerland,MO
MORG.SW,SW,Morphosys AG,switzerland,MORG
MRCG.SW,SW,Merck,switzerland,MRCG
MSFT.SW,SW,Microsoft,switzerland,MSFT
MU.SW,SW,Micron,switzerland,MU
MUVGN.SW,SW,Muench. Rueckvers.,switzerland,MUVGn
NCM.SW,SW,Newcrest Mining,switzerland,NCM
NDB.SW,SW,Nordea Bank,switzerland,NDB
NDXG.SW,SW,Nordex SE,switzerland,NDXG
NEM.SW,SW,Newmont Goldcorp,switzerland,NEM
NFLX.SW,SW,Netflix,switzerland,NFLX
NHY.SW,SW,Norsk Hydro,switzerland,NHY
NKE.SW,SW,Nike,switzerland,NKE
NOEJ.SW,SW,Norma AG,switzerland,NOEJ
NOVOB.SW,SW,Novo Nordisk B,switzerland,NOVOb
NVDA.SW,SW,NVIDIA,switzerland,NVDA
NZYMB.SW,SW,Novozymes B,switzerland,NZYMb
O2DN.SW,SW,Telefonica Deutschland AG,switzerland,O2Dn
ORCL.SW,SW,Oracle,switzerland,ORCL
OSRN.SW,SW,Osram Licht,switzerland,OSRn
P1ZGN.SW,SW,Patrizia Immobilien,switzerland,P1ZGn
PAA.SW,SW,Pan American Silver,switzerland,PAA
BKNG.SW,SW,Booking,switzerland,BKNG
PEP.SW,SW,PepsiCo,switzerland,PEP
PEUP.SW,SW,Peugeot,switzerland,PEUP
PG.SW,SW,Procter&Gamble,switzerland,PG
PMI.SW,SW,Philip Morris,switzerland,PMI
PNDORA.SW,SW,Pandora,switzerland,PNDORA
PSCF.SW,SW,Procimmo Swiss Commercial,switzerland,PSCF
PSMGN.SW,SW,Prosiebensat,switzerland,PSMGn
PSREF.SW,SW,Patrimonium Swiss RE,switzerland,PSREF
PTNL.SW,SW,PostNL,switzerland,PTNL
PUMG.SW,SW,Puma SE,switzerland,PUMG
QCOM.SW,SW,Qualcomm,switzerland,QCOM
RBIV.SW,SW,Raiffeisen Bank,switzerland,RBIV
RBS.SW,SW,RBS PLC,switzerland,RBS
RDSA.SW,SW,Royal Dutch Shell A,switzerland,RDSa
REGN.SW,SW,Regeneron Pharma,switzerland,REGN
RENA.SW,SW,Renault,switzerland,RENA
RHMG.SW,SW,Rheinmetall AG,switzerland,RHMG
RIO.SW,SW,Rio Tinto PLC,switzerland,RIO
RLIN.SW,SW,Rolinco,switzerland,RLIN
RSPF.SW,SW,Realstone Swiss Pro-RTS,switzerland,RSPF
RUSE.SW,SW,ENR Russia Invest,switzerland,RUSE
RWEG.SW,SW,RWE AG ST,switzerland,RWEG
S92G.SW,SW,SMA Solar AG,switzerland,S92G
SAPG.SW,SW,SAP,switzerland,SAPG
SASY.SW,SW,Sanofi,switzerland,SASY
SAXG.SW,SW,Stroeer,switzerland,SAXG
SBOE.SW,SW,Schoeller-Bleckmann AG,switzerland,SBOE
SBUX.SW,SW,Starbucks,switzerland,SBUX
SCAB.SW,SW,SCA B,switzerland,SCAb
SCR.SW,SW,SCOR,switzerland,SCR
SDFGN.SW,SW,K+S AG,switzerland,SDFGn
SGEF.SW,SW,Vinci,switzerland,SGEF
SGOB.SW,SW,Saint Gobain,switzerland,SGOB
SIAT.SW,SW,CS RE Siat,switzerland,SIAT
SIC.SW,SW,Swisscanto CH RE Ifca,switzerland,SIC
SIMA.SW,SW,UBS CH Property Swiss Mixed Sima,switzerland,SIMA
SIXG.SW,SW,Sixt AG ST,switzerland,SIXG
SLB.SW,SW,Schlumberger,switzerland,SLB
SLW.SW,SW,Wheaton Precious Metals,switzerland,SLW
SOGN.SW,SW,Societe Generale,switzerland,SOGN
SOL.SW,SW,Solvalor 61,switzerland,SOL
SPLK.SW,SW,Splunk,switzerland,SPLK
SREA.SW,SW,UBS SW Swissreal,switzerland,SREA
SREIF.SW,SW,Swissinvest RE,switzerland,SREIF
SRI.SW,SW,Schroder Immoplus,switzerland,SRI
STAFR.SW,SW,RESIDENTIA CHF,switzerland,STAFR
STL.SW,SW,Equinor,switzerland,STL
SW.SW,SW,Sierra Wireless,switzerland,SW
SW1.SW,SW,SHW AG,switzerland,SW1
T.SW,SW,AT&T,switzerland,T
TLXGN.SW,SW,Talanx AG,switzerland,TLXGn
TMUS.SW,SW,T-Mobile US,switzerland,TMUS
TSLA.SW,SW,Tesla,switzerland,TSLA
TTIGN.SW,SW,Tom Tailor AG,switzerland,TTIGn
TTKG.SW,SW,Takkt AG,switzerland,TTKG
TWTR.SW,SW,Twitter Inc,switzerland,TWTR
UAAA.SW,SW,Under Armour A,switzerland,UAAA
UBIP.SW,SW,Ubisoft,switzerland,UBIP
UIS.SW,SW,Unisys,switzerland,UIS
UTDI.SW,SW,United Internet AG,switzerland,UTDI
UTX.SW,SW,United Technologies,switzerland,UTX
V.SW,SW,Visa A,switzerland,V
VIE.SW,SW,Veolia Environnement,switzerland,VIE
VIV.SW,SW,Vivendi,switzerland,VIV
VLLP.SW,SW,Vallourec,switzerland,VLLP
VLS.SW,SW,Valneva,switzerland,VLS
VOD.SW,SW,Vodafone Group PLC,switzerland,VOD
VOWG.SW,SW,Volkswagen ST,switzerland,VOWG
VRX.SW,SW,Bausch Health,switzerland,VRX
VWS.SW,SW,Vestas Wind,switzerland,VWS
WACGN.SW,SW,Wacker Neuson,switzerland,WACGn
WBSV.SW,SW,Wienerberger AG,switzerland,WBSV
WDIG.SW,SW,Wirecard AG,switzerland,WDIG
WFC.SW,SW,Wells Fargo&Co,switzerland,WFC
WMT.SW,SW,Walmart,switzerland,WMT
WPL.SW,SW,Woodside Petroleum,switzerland,WPL
XOM.SW,SW,Exxon Mobil,switzerland,XOM
XRX.SW,SW,Xerox,switzerland,XRX
YAR.SW,SW,Yara International,switzerland,YAR
YRI.SW,SW,Yamana Gold,switzerland,YRI
ZALG.SW,SW,Zalando SE,switzerland,ZALG
ZNGA.SW,SW,Zynga,switzerland,ZNGA
ZO1G.SW,SW,Zooplus AG,switzerland,ZO1G
