Ticker,Year,Total Revenue,Net Interest Income,Total Premiums Earned,Total Other Income Expense Net,Interest Expense,Provision for Loan Losses,Selling General Administrative,Other Operating Expenses,Depreciation,Depreciation & Amortization,Depreciation Depletion & Amortization,Gross Profit,Operating Expense,Operating Income,Ebit,Extraordinary Items,Effect Of Accounting Charges,Other Items,Income Before Tax,Tax Provision,Net Income Applicable To Common Shares,Net Income,Net Income From Continuing Ops,Discontinued Operations,Normalized Income,Minority Interest,Preferred Dividends,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares
LOGN.SW,2024.0,4298467000.0,50636000.0,,,,,,,,,,1778021000.0,1183543000.0,594478000.0,,,,,,9453000.0,,612143000.0,,,638015010.0,,,3.9,3.87,156776000.0,158171000.0
LOGN.SW,2025.0,4554900000.0,54997000.0,,,,,,,,,,1962601000.0,1298131000.0,664470000.0,,,,,,75343000.0,,631529000.0,,,645740202.0,,,4.17,4.13,151322000.0,152784000.0
LONN.SW,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONN.SW,2021.0,5409000000.0,-83000000.0,,,77000000.0,,,317000000.0,,,,2110000000.0,1283000000.0,827000000.0,,,,,,83000000.0,,2944000000.0,,,628559000.0,,,39.65,39.52,74255891.0,74490106.0
LONN.SW,2022.0,6223000000.0,-71000000.0,,,63000000.0,,,46000000.0,,,,2438000000.0,1081000000.0,1357000000.0,,,,,,230000000.0,,1215000000.0,,,1067825000.0,,,16.37,16.34,74229594.0,74357336.0
LONN.SW,2023.0,6717000000.0,-63000000.0,,,93000000.0,,,32000000.0,,,,1948000000.0,1075000000.0,873000000.0,,,,,,135000000.0,,654000000.0,,,568601265.822785,,,8.88,8.88,73630469.0,73683825.0
LONN.SW,2024.0,6574000000.0,-116000000.0,,,141000000.0,,,81000000.0,,,,2160000000.0,1252000000.0,908000000.0,,,,,,117000000.0,,636000000.0,,,690860000.0,,,8.93,8.92,71175084.0,71293448.0
LR.PA,2021.0,6994200000.0,-85600000.0,,,92400000.0,,,116800000.0,,,,3555000000.0,2210900000.0,1344100000.0,,,,,,351900000.0,,904500000.0,,,904500000.0,,,3.389,3.366,266896342.0,268684386.0
LR.PA,2022.0,8339400000.0,-62800000.0,,,108600000.0,,,288200000.0,,,,4146700000.0,2700200000.0,1446500000.0,,,,,,383800000.0,,999500000.0,,,999500000.0,,,3.749,3.726,266608415.0,268284732.0
LR.PA,2023.0,8416900000.0,-33400000.0,,,121000000.0,,,234800000.0,,,,4398900000.0,2807300000.0,1591600000.0,,,,,,401100000.0,,1148500000.0,,,1148500000.0,,,4.333,4.304,265083085.0,266853396.0
LR.PA,2024.0,8648900000.0,-50900000.0,,,153900000.0,,,139700000.0,,,,4466100000.0,2823400000.0,1642700000.0,,,,,,409000000.0,,1166400000.0,,,1166400000.0,,,4.452,4.423,261976092.0,263709361.0
LSEG.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSEG.L,2021.0,6535000000.0,-171000000.0,,,198000000.0,,,699000000.0,,,,5676000000.0,4305000000.0,1371000000.0,,,,,,302000000.0,,3129000000.0,,,679108000.0,,,5.817,5.781,538000000.0,541000000.0
LSEG.L,2022.0,7743000000.0,-176000000.0,,,178000000.0,,,810000000.0,,,,6679000000.0,5039000000.0,1640000000.0,,,,,,262000000.0,,1303000000.0,,,974837000.0,,,2.338,2.325,557000000.0,560000000.0
LSEG.L,2023.0,8379000000.0,-143000000.0,,,284000000.0,,,1334000000.0,,,,7236000000.0,5575000000.0,1661000000.0,,,,,,247000000.0,,761000000.0,,,972019246.861925,,,1.389,1.381,548000000.0,551000000.0
LSEG.L,2024.0,8858000000.0,-205000000.0,,,339000000.0,,,1366000000.0,,,,7685000000.0,6083000000.0,1602000000.0,,,,,,337000000.0,,685000000.0,,,822616000.0,,,1.288,1.28,532000000.0,535000000.0
MAP.MC,2020.0,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
MAP.MC,2021.0,20581600000.0,-61600000.0,,,1500000.0,,,574100000.0,,,,,,,,,,,,319500000.0,,765200000.0,,,768256896.170024,,,0.25,0.25,3049400000.0,3049400000.0
MAP.MC,2022.0,21671200000.0,56600000.0,,,,,,199100000.0,,,,,,,,,,,,296300000.0,,563600000.0,,,576633154.827532,,,0.185,0.185,3054600000.0,3054600000.0
MAP.MC,2023.0,25639600000.0,59100000.0,,,,,,216300000.0,,,,,,,,,,,,381100000.0,,677200000.0,,,741848334.041391,,,0.221,0.221,3064200000.0,3064200000.0
MAP.MC,2024.0,25833400000.0,122600000.0,,,,,,279900000.0,,,,,,,,,,,,512500000.0,,967500000.0,,,1040749533.288885,,,0.315,0.315,3067400000.0,3067400000.0
MB.MI,2021.0,2585540000.0,1417567000.0,,,402327000.0,,,138032000.0,,,,,1420275000.0,,,,,,,271781000.0,,807576000.0,,,929234064.6,,,0.94,0.93,862328603.0,867244606.0
MB.MI,2022.0,2513784000.0,1494306000.0,,,353681000.0,,,139964000.0,,,,,1490404000.0,,,,,,,251995000.0,,906977000.0,,,926450812.2,,,1.08,1.08,838844304.0,842975394.0
MB.MI,2023.0,2909295000.0,1807593000.0,,,1026491000.0,,,185694000.0,,,,,1642287000.0,,,,,,,394745000.0,,1026796000.0,,,1125297631.5,,,1.21,1.21,1052396694.0,1052396694.0
MB.MI,2024.0,2849500000.0,1801000000.0,,,,,,7300000.0,,,,,1420400000.0,,,,,,,394400000.0,,1026000000.0,,,1026000000.0,,,1.53,1.53,670588235.0,670588235.0
MBG.DE,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBG.DE,2021.0,133893000000.0,100000000.0,,,429000000.0,,,783000000.0,,,,30675000000.0,15699000000.0,14976000000.0,,,,,,4761000000.0,,23006000000.0,,,11144407000.0,,,21.5,21.5,1069800000.0,1069800000.0
MBG.DE,2022.0,150017000000.0,249000000.0,,,427000000.0,,,937000000.0,,,,34020000000.0,16136000000.0,17884000000.0,,,,,,5495000000.0,,14501000000.0,,,14241476000.0,,,13.55,13.55,1069800000.0,1069800000.0
MBG.DE,2023.0,152390000000.0,6000000.0,,,691000000.0,,,249000000.0,,,,35004000000.0,17482000000.0,17522000000.0,,,,,,5553000000.0,,14261000000.0,,,14130680000.0,,,13.46,13.46,1059600000.0,1059600000.0
MBG.DE,2024.0,145594000000.0,435000000.0,,,586000000.0,,,345000000.0,,,,28576000000.0,16275000000.0,12301000000.0,,,,,,3738000000.0,,10207000000.0,,,10085560000.0,,,10.19,10.19,1002000000.0,1002000000.0
MC.PA,2020.0,,,,,,,,35000000.0,,,,,,,,,,,,,,,,,,,,9.33,9.32,503679272.0,504210133.0
MC.PA,2021.0,64215000000.0,-287000000.0,,,242000000.0,,,16000000.0,,,,43860000000.0,26738000000.0,17122000000.0,,,,,,4510000000.0,,12036000000.0,,,11783604000.0,,,23.9,23.89,503627708.0,503895592.0
MC.PA,2022.0,79183000000.0,-424000000.0,,,382000000.0,,,3000000.0,,,,54195000000.0,33181000000.0,21014000000.0,,,,,,5362000000.0,,14084000000.0,,,14502543000.0,,,28.05,28.03,502120694.0,502480100.0
MC.PA,2023.0,86153000000.0,-1016000000.0,,,973000000.0,,,14000000.0,,,,59277000000.0,36496000000.0,22781000000.0,,,,,,5673000000.0,,15174000000.0,,,15285438000.0,,,30.34,30.33,500056586.0,500304316.0
MC.PA,2024.0,84683000000.0,-1234000000.0,,,1186000000.0,,,,,,,56765000000.0,37187000000.0,19578000000.0,,,,,,5157000000.0,,12550000000.0,,,12741620000.0,,,,,,
MKS.L,2022.0,10885100000.0,-186100000.0,,,213600000.0,,,122200000.0,,,,3754800000.0,3164000000.0,590800000.0,,,,,,82700000.0,,306600000.0,,,302181600.0,,,0.157,0.151,1958100000.0,2031100000.0
MKS.L,2023.0,11931300000.0,-144600000.0,,,196300000.0,,,111200000.0,,,,4144600000.0,3586000000.0,558600000.0,,,,,,111200000.0,,363400000.0,,,282816800.0,,,0.185,0.179,1963500000.0,2033900000.0
MKS.L,2024.0,13040100000.0,-98200000.0,,,173900000.0,,,134500000.0,,,,4328200000.0,3534100000.0,794100000.0,,,,,,247300000.0,,431200000.0,,,395492000.0,,,0.219,0.208,1973200000.0,2075900000.0
MKS.L,2025.0,13816800000.0,-104900000.0,,,165000000.0,,,136000000.0,,,,4607900000.0,3940000000.0,667900000.0,,,,,,219900000.0,,295700000.0,,,301400000.0,,,0.146,0.14,2021900000.0,2110700000.0
ML.PA,2021.0,23795000000.0,-263000000.0,,,256000000.0,,,46000000.0,,,,6985000000.0,4006000000.0,2979000000.0,,,,,,626000000.0,,1844000000.0,,,1965761000.0,,,2.58,2.56,713512772.0,718320000.0
ML.PA,2022.0,28590000000.0,-328000000.0,,,348000000.0,,,176000000.0,,,,7538000000.0,4408000000.0,3130000000.0,,,,,,647000000.0,,2001000000.0,,,2022179216.86747,,,2.81,2.79,713400033.0,717250000.0
ML.PA,2023.0,28343000000.0,-226000000.0,,,387000000.0,,,75000000.0,,,,7948000000.0,4502000000.0,3446000000.0,,,,,,507000000.0,,1983000000.0,,,2596716000.0,,,2.77,2.75,714258055.0,719638000.0
ML.PA,2024.0,27193000000.0,-171000000.0,,,295000000.0,,,70000000.0,,,,7748000000.0,4561000000.0,3187000000.0,,,,,,555000000.0,,1884000000.0,,,2265089000.0,,,2.65,2.62,712283891.0,716960000.0
MNDI.L,2021.0,6974000000.0,-86000000.0,,,86000000.0,,,582000000.0,,,,2764000000.0,1978000000.0,786000000.0,,,,,,152000000.0,,756000000.0,,,540640449.438202,,,1.7149,1.7138,440909090.0,441181818.0
MNDI.L,2022.0,8902000000.0,-144000000.0,,,144000000.0,,,508000000.0,,,,3433000000.0,1990000000.0,1443000000.0,,,,,,301000000.0,,1452000000.0,,,985275000.0,,,3.2923,3.2912,441000000.0,441090909.0
MNDI.L,2023.0,7330000000.0,-119000000.0,,,119000000.0,,,453000000.0,,,,2741000000.0,1951000000.0,790000000.0,,,,,,161000000.0,,-153000000.0,,,524917888.56305,,,-0.315,-0.315,485100000.0,485100000.0
MNDI.L,2024.0,7416000000.0,-97000000.0,,,97000000.0,,,798000000.0,,,,3075000000.0,2469000000.0,606000000.0,,,,,,116000000.0,,218000000.0,,,325433862.433862,,,0.491,0.491,444000000.0,444100000.0
MNG.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG.L,2021.0,13495000000.0,1863000000.0,,,321000000.0,,,766000000.0,,,,,,,,,,,,696000000.0,,83000000.0,,,322328000.0,,,0.033,0.032,2542000000.0,2575000000.0
MNG.L,2022.0,-13410000000.0,-298000000.0,,,298000000.0,,,994000000.0,,,,,,,,,,,,-964000000.0,,-2068000000.0,,,-1831746000.0,,,-0.66,-0.66,2474000000.0,247400000000.0
MNG.L,2023.0,10665000000.0,-366000000.0,,,366000000.0,,,752000000.0,,,,,,,,,,,,440000000.0,,297000000.0,,,540072000.0,,,0.127,0.124,2350000000.0,2396000000.0
MNG.L,2024.0,11256000000.0,-419000000.0,,,419000000.0,,,782000000.0,,,,,,,,,,,,492000000.0,,-360000000.0,,,92750000.0,,,-0.151,-0.151,2388000000.0,2388000000.0
MONC.MI,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONC.MI,2021.0,2046103000.0,-20276000.0,,,23337000.0,,,,,,,1566906000.0,987686000.0,579220000.0,,,,,,164059000.0,,393533000.0,,,393533000.0,,,1.48,1.47,265570691.0,265570691.0
MONC.MI,2022.0,2602890000.0,-22736000.0,,,26273000.0,,,,,,,1987843000.0,1213296000.0,774547000.0,,,,,,140625000.0,,606697000.0,,,606697000.0,,,2.26,2.24,268974283.0,270846875.0
MONC.MI,2023.0,2984217000.0,-20994000.0,,,32335000.0,,,,,,,2300830000.0,1406991000.0,893839000.0,,,,,,258733000.0,,611931000.0,,,611931000.0,,,2.265263,2.265263,270136798.0,270136798.0
MONC.MI,2024.0,3108924000.0,-4812000.0,,,33777000.0,,,,,,,2426557000.0,1502733000.0,923824000.0,,,,,,270213000.0,,639596000.0,,,644868500.0,,,2.363565,2.363565,270606444.0,270606444.0
MRK.DE,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRK.DE,2021.0,19687000000.0,-229000000.0,,,272000000.0,,,576000000.0,,,,12336000000.0,8127000000.0,4209000000.0,,,,,,859000000.0,,3055000000.0,,,3069839000.0,,,7.03,7.03,434777878.0,434777878.0
MRK.DE,2022.0,22232000000.0,-157000000.0,,,235000000.0,,,603000000.0,,,,13705000000.0,8953000000.0,4752000000.0,,,,,,948000000.0,,3326000000.0,,,3512993000.0,,,7.65,7.65,434777878.0,434777878.0
MRK.DE,2023.0,20993000000.0,-151000000.0,,,321000000.0,,,539000000.0,,,,12393000000.0,8820000000.0,3573000000.0,,,,,,650000000.0,,2824000000.0,,,2817496000.0,,,6.49,6.49,434777878.0,434777878.0
MRK.DE,2024.0,21156000000.0,-139000000.0,,,292000000.0,,,328000000.0,,,,12485000000.0,8467000000.0,4018000000.0,,,,,,751000000.0,,2777000000.0,,,3090624000.0,,,6.39,6.39,434777878.0,434777878.0
MRL.MC,2020.0,,,,,,,,,,,,400678000.0,,,,,,,,,,,,,,,,,,,
MRL.MC,2021.0,382830000.0,-111037000.0,,,113014000.0,,,51730000.0,,,,336499000.0,101014000.0,281816000.0,,,,,,7810000.0,,512217000.0,,,393071213.036684,,,1.1,1.1,466396524.0,466396524.0
MRL.MC,2022.0,439038000.0,-105261000.0,,,103382000.0,,,58740000.0,,,,389942000.0,110263000.0,328775000.0,,,,,,6800000.0,,263087000.0,,,-1481416.645901,,,0.56,0.56,467891000.0,467891000.0
MRL.MC,2023.0,464779000.0,-117680000.0,,,109516000.0,,,66585000.0,,,,420956000.0,110722000.0,354057000.0,,,,,,8505000.0,,-83497000.0,,,-71948500.0,,,-0.18,-0.18,468324000.0,468324000.0
MRL.MC,2024.0,494572000.0,-92598000.0,,,130214000.0,,,71406000.0,,,,,117089000.0,377483000.0,,,,,,12195000.0,,283759000.0,,,285615225.710752,,,0.56,0.56,509857000.0,509857000.0
MRO.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRO.L,2021.0,6650000000.0,-170000000.0,,,162000000.0,,,,,,,900000000.0,1431000000.0,-531000000.0,,,,,,-180000000.0,,833000000.0,,,-486190000.0,,,0.531,0.531,1564999999.0,1564999999.0
MRO.L,2022.0,2954000000.0,-61000000.0,,,76000000.0,,,,,,,421000000.0,691000000.0,-270000000.0,,,,,,-99000000.0,,-308000000.0,,,-236805000.0,,,-0.219,-0.219,1405999999.0,1405999999.0
MRO.L,2023.0,3350000000.0,-65000000.0,,,56000000.0,,,,,,,654000000.0,597000000.0,57000000.0,,,,,,-9000000.0,,-1019000000.0,,,1000000.0,,,-0.755,-0.755,1349000000.0,1405000000.0
MRO.L,2024.0,3468000000.0,-102000000.0,,,101000000.0,,,,,,,822000000.0,826000000.0,-4000000.0,,,,,,-57000000.0,,-49000000.0,,,-49000000.0,,,-0.037,-0.037,1307000000.0,1324000000.0
MT.AS,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT.AS,2021.0,76571000000.0,-438000000.0,,,357000000.0,,,164000000.0,,,,19234000000.0,2422000000.0,16812000000.0,,,,,,2460000000.0,,14956000000.0,,,15335950069.348127,,,13.53,13.49,1105000000.0,1108000000.0
MT.AS,2022.0,79844000000.0,-474000000.0,,,401000000.0,,,51000000.0,,,,12535000000.0,2314000000.0,10221000000.0,,,,,,1717000000.0,,9302000000.0,,,9035054642.381165,,,10.21,10.18,911000000.0,914000000.0
MT.AS,2023.0,68275000000.0,-568000000.0,,,715000000.0,,,243000000.0,,,,4737000000.0,2640000000.0,2097000000.0,,,,,,238000000.0,,919000000.0,,,2095111111.111111,,,1.09,1.09,842000000.0,845000000.0
MT.AS,2024.0,62441000000.0,-407000000.0,,,510000000.0,,,202000000.0,,,,5788000000.0,2680000000.0,3108000000.0,,,,,,1535000000.0,,1339000000.0,,,1778240000.0,,,1.7,1.69,788000000.0,791000000.0
MTS.MC,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTS.MC,2021.0,76571000000.0,-438000000.0,,,357000000.0,,,164000000.0,,,,19234000000.0,2422000000.0,16812000000.0,,,,,,2460000000.0,,14956000000.0,,,15335950069.348127,,,13.53,13.49,1105000000.0,1108000000.0
MTS.MC,2022.0,79844000000.0,-474000000.0,,,401000000.0,,,51000000.0,,,,12535000000.0,2314000000.0,10221000000.0,,,,,,1717000000.0,,9302000000.0,,,9035054642.381165,,,10.21,10.18,911000000.0,914000000.0
MTS.MC,2023.0,68275000000.0,-568000000.0,,,715000000.0,,,243000000.0,,,,4737000000.0,2640000000.0,2097000000.0,,,,,,238000000.0,,919000000.0,,,2095111111.111111,,,1.09,1.09,842000000.0,845000000.0
MTS.MC,2024.0,62441000000.0,-407000000.0,,,510000000.0,,,202000000.0,,,,5788000000.0,2680000000.0,3108000000.0,,,,,,1535000000.0,,1339000000.0,,,1778240000.0,,,1.7,1.69,788000000.0,791000000.0
MTX.DE,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,2.59,52985567.0,55016372.0
MTX.DE,2021.0,4188000000.0,-44000000.0,,,48000000.0,,,3000000.0,,,,586000000.0,271000000.0,315000000.0,,,,,,84000000.0,,222000000.0,,,254985000.0,,,4.17,4.09,53325298.0,55064735.0
MTX.DE,2022.0,5330000000.0,-38000000.0,,,45000000.0,,,23000000.0,,,,855000000.0,374000000.0,481000000.0,,,,,,130000000.0,,331000000.0,,,360479000.0,,,6.21,6.06,53366518.0,55073719.0
MTX.DE,2023.0,5363000000.0,-37000000.0,,,69000000.0,,,2000000.0,,,,117000000.0,356000000.0,-239000000.0,,,,,,-108000000.0,,-102000000.0,,,-70550000.0,,,-1.9,-1.9,53691433.0,55086851.0
MTX.DE,2024.0,7411000000.0,-55000000.0,,,95000000.0,,,6000000.0,,,,1234000000.0,352000000.0,882000000.0,,,,,,253000000.0,,633000000.0,,,666699000.0,,,,,,
MUV2.DE,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUV2.DE,2021.0,64516000000.0,-337000000.0,,,336000000.0,,,1317000000.0,,,,,,,,,,,,552000000.0,,2933000000.0,,,2815260000.0,,,20.93,20.93,140098931.0,140098931.0
MUV2.DE,2022.0,39811000000.0,-286000000.0,,,286000000.0,,,2103000000.0,,,,,,,,,,,,1324000000.0,,5313000000.0,,,5313800000.0,,,38.12,38.12,139364438.0,139364438.0
MUV2.DE,2023.0,39901000000.0,-296000000.0,,,295000000.0,,,2440000000.0,,,,,,,,,,,,936000000.0,,4606000000.0,,,4606000000.0,,,33.88,33.88,135950413.0,135950413.0
MUV2.DE,2024.0,42306000000.0,-328000000.0,,,327000000.0,,,2258000000.0,,,,,,,,,,,,2091000000.0,,5685000000.0,,,5687924000.0,,,42.78,42.78,132889201.0,132889201.0
NDA-SE.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDA-SE.ST,2021.0,9657000000.0,4925000000.0,,,756000000.0,,,224000000.0,,,,,4590000000.0,,,,,,,1105000000.0,,3831000000.0,,,3836432000.0,,,0.95,0.95,4023000000.0,4025000000.0
NDA-SE.ST,2022.0,9677000000.0,5664000000.0,,,3152000000.0,,,322000000.0,,,,,4809000000.0,,,,,,,1175000000.0,,3589000000.0,,,3578458000.0,,,0.94,0.94,3779000000.0,3782000000.0
NDA-SE.ST,2023.0,11737000000.0,7451000000.0,,,12278000000.0,,,316000000.0,,,,,5039000000.0,,,,,,,1404000000.0,,4934000000.0,,,5066260000.0,,,1.37,1.37,3576000000.0,3579000000.0
NDA-SE.ST,2024.0,12039000000.0,7594000000.0,,,13486000000.0,,,117000000.0,,,,,5315000000.0,,,,,,,1489000000.0,,5059000000.0,,,5049724000.0,,,1.44,1.44,3501000000.0,3505000000.0
NESN.SW,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NESN.SW,2021.0,87470000000.0,-873000000.0,,,951000000.0,,,801000000.0,,,,42002000000.0,27072000000.0,14930000000.0,,,,,,2261000000.0,,16905000000.0,,,19997541000.0,,,6.06,6.06,2788000000.0,2791000000.0
NESN.SW,2022.0,94780000000.0,-1040000000.0,,,1249000000.0,,,726000000.0,,,,43035000000.0,27367000000.0,15668000000.0,,,,,,2730000000.0,,9270000000.0,,,12539496000.0,,,3.42,3.42,2707000000.0,2709000000.0
NESN.SW,2023.0,93351000000.0,-1360000000.0,,,1643000000.0,,,653000000.0,,,,43023000000.0,27352000000.0,15671000000.0,,,,,,2314000000.0,,11209000000.0,,,12524344000.0,,,4.24,4.23,2646000000.0,2648000000.0
NESN.SW,2024.0,91720000000.0,-1485000000.0,,,1841000000.0,,,399000000.0,,,,43050000000.0,27437000000.0,15613000000.0,,,,,,3314000000.0,,10884000000.0,,,11550750000.0,,,4.19,4.19,2596000000.0,2599000000.0
NEXI.MI,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEXI.MI,2021.0,3052658000.0,-179465000.0,,,188243000.0,,,109585000.0,,,,1772478000.0,1472567000.0,299911000.0,,,,,,4038000.0,,37729000.0,,,47343494.075255,,,0.05,0.04,834754000.0,899075000.0
NEXI.MI,2022.0,5301044000.0,-171567000.0,,,208759000.0,,,133538000.0,,,,3194049000.0,2771902000.0,422147000.0,,,,,,126760000.0,,138995000.0,,,96705520.0,,,0.11,0.11,1310754000.0,1380969000.0
NEXI.MI,2023.0,5813560000.0,-258827000.0,,,353669000.0,,,210022000.0,,,,3468236000.0,4044347000.0,-576111000.0,,,,,,134331000.0,,-1005989000.0,,,-953008520.0,,,-0.76,-0.76,1311358000.0,1381569000.0
NEXI.MI,2024.0,6197606000.0,-266308000.0,,,388896000.0,,,168571000.0,,,,3695828000.0,2956565000.0,739263000.0,,,,,,217483000.0,,167361000.0,,,248000400.0,,,0.13,0.13,1280958000.0,1358053000.0
NG.L,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG.L,2022.0,18449000000.0,-1084000000.0,,,1157000000.0,,,4584000000.0,,,,12351000000.0,7975000000.0,4376000000.0,,,,,,1258000000.0,,2353000000.0,,,2147741935.483871,,,0.601101,0.597424,3915727082.0,3934223153.0
NG.L,2023.0,21659000000.0,-1515000000.0,,,1680000000.0,,,5204000000.0,,,,13036000000.0,8154000000.0,4882000000.0,,,,,,876000000.0,,7797000000.0,,,2675444568.245125,,,1.971,1.962,3956000000.0,3973000000.0
NG.L,2024.0,19850000000.0,-1480000000.0,,,1723000000.0,,,6011000000.0,,,,14578000000.0,10091000000.0,4487000000.0,,,,,,831000000.0,,2290000000.0,,,2213817913.385827,,,0.574,0.571,3991000000.0,4008000000.0
NG.L,2025.0,18378000000.0,-1362000000.0,,,1810000000.0,,,4673000000.0,,,,14228000000.0,8981000000.0,5247000000.0,,,,,,821000000.0,,2902000000.0,,,3065496164.383562,,,0.616,0.614,4707000000.0,4729000000.0
NIBE-B.ST,2021.0,30832000000.0,-183000000.0,,,196000000.0,,,,,,,10204000000.0,6031000000.0,4173000000.0,,,,,,940000000.0,,3320000000.0,,,3279336000.0,,,1.65,1.65,2016066488.0,2016066488.0
NIBE-B.ST,2022.0,40071000000.0,-242000000.0,,,260000000.0,,,,,,,12609000000.0,7388000000.0,5221000000.0,,,,,,1280000000.0,,4351000000.0,,,4163692000.0,,,2.16,2.16,2016066488.0,2016066488.0
NIBE-B.ST,2023.0,46649000000.0,-720000000.0,,,882000000.0,,,,,,,15623000000.0,9195000000.0,6428000000.0,,,,,,1535000000.0,,4785000000.0,,,4690250000.0,,,2.37,2.37,2016066488.0,2016066488.0
NIBE-B.ST,2024.0,40521000000.0,-1187000000.0,,,1419000000.0,,,,,,,10974000000.0,9156000000.0,1818000000.0,,,,,,374000000.0,,1173000000.0,,,715772000.0,,,0.58,0.58,2016066488.0,2016066488.0
NN.AS,2020.0,18005000000.0,-511000000.0,,,511000000.0,,,679000000.0,,,,,,,,,,,,,,,,,,,,5.88,5.87,314100000.0,314600000.0
NN.AS,2021.0,19009000000.0,-521000000.0,,,521000000.0,,,572000000.0,,,,,,,,,,,,669000000.0,,3278000000.0,,,3099275000.0,,,10.42,10.41,308900000.0,309300000.0
NN.AS,2022.0,-652000000.0,-589000000.0,,,612000000.0,,,2329000000.0,,,,,,,,,,,,108000000.0,,1634000000.0,,,610052000.0,,,5.33,5.33,295500000.0,295700000.0
NN.AS,2023.0,10974000000.0,-1033000000.0,,,,,,2660000000.0,,,,,,,,,,,,348000000.0,,1172000000.0,,,1529054830.287206,,,4.04,4.04,277300000.0,277500000.0
NN.AS,2024.0,,,,,,,,,,,,,,,,,,,,334000000.0,,1583000000.0,,,1656645661.157025,,,,,,
NOVN.SW,2021.0,43974000000.0,-794000000.0,,,787000000.0,,,715000000.0,,,,32239000000.0,22183000000.0,10056000000.0,,,,,,1625000000.0,,24021000000.0,,,22971411000.0,,,10.71,10.63,2243000000.0,2260000000.0
NOVN.SW,2022.0,43461000000.0,-574000000.0,,,800000000.0,,,2568000000.0,,,,31879000000.0,23933000000.0,7946000000.0,,,,,,1128000000.0,,6955000000.0,,,6204112000.0,,,3.19,3.17,2181000000.0,2197000000.0
NOVN.SW,2023.0,46660000000.0,-419000000.0,,,855000000.0,,,531000000.0,,,,34188000000.0,24419000000.0,9769000000.0,,,,,,551000000.0,,14850000000.0,,,8769160000.0,,,7.15,7.1,2077000000.0,2092000000.0
NOVN.SW,2024.0,51722000000.0,-686000000.0,,,1006000000.0,,,1763000000.0,,,,38895000000.0,24351000000.0,14544000000.0,,,,,,1701000000.0,,11941000000.0,,,12098500000.0,,,5.92,5.87,2018000000.0,2035000000.0
NTGY.MC,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36,-0.36,962554727.0,962554727.0
NTGY.MC,2021.0,22140000000.0,-462000000.0,,,516000000.0,,,805000000.0,,,,5380000000.0,2891000000.0,2489000000.0,,,,,,358000000.0,,1214000000.0,,,1346912000.0,,,1.26,1.26,960934956.0,960934956.0
NTGY.MC,2022.0,33965000000.0,-674000000.0,,,581000000.0,,,922000000.0,,,,6478000000.0,2892000000.0,3586000000.0,,,,,,697000000.0,,1649000000.0,,,2027740000.0,,,1.72,1.72,960908336.0,960908336.0
NTGY.MC,2023.0,22617000000.0,-518000000.0,,,485000000.0,,,1780000000.0,,,,7511000000.0,3857000000.0,3654000000.0,,,,,,768000000.0,,1986000000.0,,,2141584000.0,,,2.067169,2.067169,960734206.0,960734206.0
NTGY.MC,2024.0,19267000000.0,-465000000.0,,,490000000.0,,,2001000000.0,,,,7702000000.0,3941000000.0,3761000000.0,,,,,,835000000.0,,1901000000.0,,,1989510000.0,,,,,,
NWG.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWG.L,2021.0,10340000000.0,7535000000.0,,,1699000000.0,,,99000000.0,,,,,7207000000.0,,,,,,,996000000.0,,3268000000.0,,,3391398000.0,,,0.273538,0.272462,10784589426.0,10827216262.0
NWG.L,2022.0,13352000000.0,9842000000.0,,,2795000000.0,,,101000000.0,,,,,7302000000.0,,,,,,,1275000000.0,,3589000000.0,,,4265108924.395947,,,0.338,0.336,9881656805.0,9940476190.0
NWG.L,2023.0,14779000000.0,11049000000.0,,,9977000000.0,,,109000000.0,,,,,7641000000.0,,,,,,,1434000000.0,,4636000000.0,,,5034464000.0,,,0.479,0.477,9173277662.0,9211740042.0
NWG.L,2024.0,14653000000.0,11275000000.0,,,13912000000.0,,,142000000.0,,,,,7854000000.0,,,,,,,1465000000.0,,4802000000.0,,,4922432000.0,,,0.535,0.531,8446728972.0,8510357815.0
